,0,1,2,3,4
192,1,3.0,2.0,,
193,1,0.0,2.0,,
194,1,3.0,4.0,,
195,0,3.0,,,
196,3,,,,
197,1,,,,
198,1,2.0,0.0,,
199,1,0.0,2.0,,
200,0,2.0,1.0,,
201,1,,,,
202,1,0.0,,,
203,2,0.0,1.0,,
204,0,3.0,1.0,,
205,0,,,,
206,1,0.0,,,
207,1,0.0,2.0,,
208,0,,,,
209,1,0.0,2.0,,
210,1,0.0,2.0,,
211,1,2.0,3.0,,
212,0,1.0,2.0,,
213,2,1.0,0.0,,
214,1,0.0,2.0,,
215,1,0.0,3.0,,
216,1,2.0,,,
217,1,0.0,2.0,,
218,1,2.0,3.0,,
219,0,1.0,3.0,,
220,0,2.0,1.0,,
221,1,,,,
222,1,0.0,2.0,,
223,0,1.0,2.0,,
224,1,0.0,2.0,,
225,2,1.0,,,
226,0,1.0,2.0,,
227,1,0.0,,,
228,1,0.0,2.0,,
229,0,1.0,2.0,,
230,0,1.0,2.0,,
231,1,0.0,2.0,,
232,1,0.0,2.0,,
233,4,3.0,,,
234,1,,,,
235,1,0.0,2.0,,
236,1,2.0,,,
237,0,,,,
238,1,2.0,0.0,,
239,1,,,,
240,1,2.0,3.0,,
241,2,1.0,0.0,,
242,0,1.0,2.0,,
243,1,0.0,2.0,,
244,1,0.0,2.0,,
245,1,0.0,,,
246,0,3.0,4.0,,
247,0,1.0,,,
249,2,1.0,0.0,,
250,0,,,,
251,0,,,,
252,0,4.0,3.0,,
253,2,3.0,0.0,,
254,0,1.0,2.0,,
255,3,,,,
256,1,0.0,,,
257,1,0.0,2.0,,
258,0,1.0,,,
259,1,0.0,2.0,,
260,0,1.0,3.0,,
261,1,,,,
262,0,1.0,2.0,,
263,0,1.0,2.0,,
264,1,0.0,2.0,,
265,0,1.0,2.0,,
266,4,3.0,,,
269,0,2.0,,,
270,0,1.0,,,
271,1,0.0,2.0,,
272,3,4.0,1.0,,
273,0,1.0,3.0,,
274,0,1.0,2.0,,
275,1,0.0,2.0,,
276,3,2.0,1.0,,
277,1,0.0,2.0,,
278,1,0.0,4.0,,
280,1,0.0,2.0,,
281,0,1.0,2.0,,
282,0,2.0,3.0,,
283,0,,,,
284,2,0.0,,,
285,0,,,,
286,0,2.0,1.0,,
287,1,,,,
288,0,2.0,1.0,,
289,0,1.0,,,
290,1,2.0,0.0,,
291,0,2.0,3.0,,
292,3,4.0,,,
294,3,1.0,2.0,,
295,3,1.0,0.0,,
296,0,1.0,2.0,,
297,2,,,,
298,0,1.0,2.0,,
299,0,1.0,2.0,,
300,1,0.0,3.0,,
301,1,0.0,2.0,,
302,1,0.0,2.0,,
303,3,4.0,,,
304,2,4.0,0.0,,
305,1,0.0,,,
306,1,,,,
307,2,1.0,,,
308,0,,,,
309,2,0.0,3.0,,
310,1,2.0,0.0,,
311,0,1.0,,,
312,2,0.0,3.0,,
313,3,4.0,,,
314,1,,,,
315,0,1.0,,,
316,1,0.0,2.0,,
317,1,2.0,,,
318,0,,,,
319,1,,,,
320,0,,,,
321,3,4.0,,,
322,1,2.0,,,
323,1,2.0,0.0,,
324,1,2.0,0.0,,
325,1,0.0,,,
326,2,3.0,4.0,,
327,0,,,,
328,1,2.0,,,
329,3,2.0,4.0,,
330,3,4.0,0.0,,
331,0,2.0,1.0,,
332,1,0.0,2.0,,
333,2,1.0,,,
334,1,2.0,0.0,,
335,0,2.0,,,
336,3,,,,
337,1,0.0,2.0,,
338,0,,,,
339,0,2.0,,,
340,0,,,,
341,1,0.0,2.0,,
342,1,,,,
343,1,2.0,0.0,,
344,0,2.0,1.0,,
345,0,1.0,2.0,,
346,0,2.0,1.0,,
347,0,2.0,1.0,,
348,0,2.0,1.0,,
349,1,0.0,2.0,,
350,4,0.0,3.0,,
351,0,2.0,1.0,,
352,0,,,,
353,1,0.0,2.0,,
354,1,0.0,,,
355,3,,,,
356,0,1.0,2.0,,
357,0,2.0,3.0,,
358,1,0.0,,,
359,0,1.0,2.0,,
360,1,0.0,,,
361,0,2.0,1.0,,
362,2,1.0,3.0,,
363,0,1.0,2.0,,
364,3,0.0,,,
365,1,2.0,0.0,,
366,1,2.0,,,
367,1,,,,
368,1,0.0,2.0,,
369,1,2.0,0.0,,
370,1,2.0,0.0,,
371,0,,,,
372,4,,,,
373,0,1.0,3.0,,
374,1,2.0,,,
375,1,0.0,2.0,,
376,3,,,,
377,0,3.0,1.0,,
378,1,2.0,0.0,,
379,4,3.0,2.0,,
380,4,,,,
381,1,0.0,2.0,,
382,0,1.0,3.0,,
383,0,1.0,2.0,,
384,0,3.0,,,
385,1,2.0,3.0,,
386,3,,,,
387,1,0.0,2.0,,
389,0,1.0,2.0,,
390,1,0.0,4.0,,
391,1,2.0,,,
392,1,0.0,2.0,,
393,0,1.0,2.0,,
394,0,2.0,1.0,,
395,1,0.0,2.0,,
396,0,,,,
397,1,0.0,2.0,,
398,1,,,,
399,1,,,,
400,0,1.0,2.0,,
402,1,0.0,2.0,,
403,1,,,,
404,3,4.0,,,
405,0,2.0,1.0,,
406,0,,,,
407,0,1.0,,,
408,0,1.0,2.0,,
409,0,2.0,,,
410,2,3.0,4.0,,
411,0,1.0,3.0,,
412,0,,,,
413,3,,,,
414,1,0.0,2.0,,
415,0,2.0,1.0,,
416,1,2.0,0.0,,
417,1,0.0,2.0,,
418,0,1.0,,,
419,1,0.0,2.0,,
420,1,0.0,2.0,,
421,3,,,,
422,1,2.0,0.0,,
423,1,0.0,,,
424,0,2.0,1.0,,
425,0,,,,
427,1,0.0,2.0,,
428,1,0.0,2.0,,
429,1,,,,
430,0,1.0,,,
431,1,2.0,,,
432,1,0.0,2.0,,
433,1,2.0,0.0,,
434,0,1.0,2.0,,
435,0,1.0,4.0,,
436,1,0.0,2.0,,
437,1,0.0,2.0,,
438,1,,,,
439,2,0.0,1.0,,
440,2,0.0,1.0,,
441,3,0.0,4.0,,
442,2,1.0,4.0,,
443,3,,,,
444,2,1.0,0.0,,
445,0,1.0,,,
446,1,,,,
447,0,2.0,1.0,,
448,2,1.0,0.0,,
449,0,1.0,,,
450,0,1.0,2.0,,
451,2,1.0,0.0,,
452,2,1.0,0.0,,
453,0,,,,
454,1,2.0,0.0,,
455,1,0.0,,,
456,1,2.0,0.0,,
457,0,,,,
458,2,0.0,3.0,,
459,0,1.0,2.0,,
460,0,,,,
461,2,3.0,4.0,,
462,2,0.0,1.0,,
463,1,0.0,2.0,,
464,3,4.0,,,
466,1,2.0,,,
467,0,1.0,2.0,,
468,1,0.0,2.0,,
469,0,,,,
470,2,1.0,0.0,,
471,0,,,,
472,1,0.0,2.0,,
473,3,4.0,0.0,,
474,0,1.0,2.0,,
475,0,2.0,,,
476,1,0.0,2.0,,
477,1,0.0,2.0,,
478,1,0.0,2.0,,
479,0,1.0,2.0,,
480,0,2.0,3.0,,
481,1,0.0,,,
482,0,2.0,1.0,,
483,0,2.0,1.0,,
484,1,,,,
485,0,1.0,2.0,,
486,0,1.0,2.0,,
487,2,0.0,1.0,,
488,0,1.0,,,
489,0,1.0,,,
490,0,1.0,,,
491,0,,,,
492,1,0.0,2.0,,
493,1,2.0,3.0,,
494,1,,,,
495,0,2.0,,,
496,1,0.0,2.0,,
497,0,,,,
498,1,2.0,0.0,,
499,0,2.0,1.0,,
500,1,,,,
501,1,0.0,2.0,,
502,1,2.0,0.0,,
503,4,2.0,0.0,,
504,1,0.0,2.0,,
505,0,2.0,,,
506,1,2.0,,,
507,0,1.0,2.0,,
508,0,1.0,,,
509,1,0.0,2.0,,
510,1,0.0,2.0,,
511,0,,,,
512,0,2.0,1.0,,
513,1,0.0,2.0,,
514,0,1.0,2.0,,
515,0,2.0,1.0,,
516,0,2.0,,,
517,0,1.0,2.0,,
518,1,2.0,0.0,,
519,1,2.0,0.0,,
520,0,1.0,2.0,,
521,1,0.0,,,
522,1,2.0,0.0,,
523,0,1.0,,,
524,0,1.0,,,
525,2,0.0,1.0,,
526,1,0.0,,,
527,2,1.0,0.0,,
528,0,1.0,2.0,,
529,0,1.0,3.0,,
530,0,,,,
531,1,0.0,2.0,,
532,1,,,,
533,0,1.0,,,
534,1,0.0,2.0,,
535,1,,,,
536,1,0.0,2.0,,
537,2,0.0,,,
538,0,1.0,2.0,,
539,2,0.0,1.0,,
540,0,,,,
541,2,,,,
542,0,2.0,1.0,,
543,1,,,,
544,4,3.0,,,
545,2,1.0,,,
546,1,2.0,0.0,,
547,0,1.0,2.0,,
548,1,0.0,2.0,,
549,3,0.0,1.0,,
550,1,,,,
551,0,,,,
552,0,1.0,3.0,,
553,1,0.0,2.0,,
554,0,1.0,2.0,,
556,1,2.0,0.0,,
557,1,0.0,2.0,,
558,0,1.0,2.0,,
559,0,2.0,,,
560,0,2.0,1.0,,
561,1,0.0,2.0,,
562,1,,,,
563,0,1.0,2.0,,
564,2,1.0,0.0,,
565,1,2.0,,,
566,1,0.0,2.0,,
567,1,2.0,0.0,,
568,2,0.0,,,
569,0,2.0,,,
570,0,,,,
571,0,2.0,1.0,,
572,4,2.0,1.0,,
574,0,2.0,3.0,,
575,1,0.0,2.0,,
576,0,1.0,2.0,,
577,3,,,,
578,0,,,,
579,0,,,,
580,1,,,,
581,3,0.0,1.0,,
582,0,1.0,2.0,,
583,1,0.0,2.0,,
584,1,,,,
585,0,4.0,,,
586,0,1.0,2.0,,
587,0,,,,
588,0,,,,
589,1,0.0,2.0,,
591,0,,,,
592,1,0.0,2.0,,
593,1,0.0,2.0,,
594,1,2.0,0.0,,
595,2,1.0,0.0,,
596,1,0.0,2.0,,
597,1,2.0,0.0,,
598,1,,,,
599,1,0.0,3.0,,
600,1,3.0,4.0,,
601,1,,,,
602,2,1.0,0.0,,
603,2,1.0,0.0,,
604,1,0.0,2.0,,
605,2,0.0,,,
606,1,,,,
607,2,1.0,0.0,,
608,0,1.0,2.0,,
609,2,,,,
610,0,1.0,2.0,,
611,2,1.0,0.0,,
612,1,2.0,,,
613,4,3.0,,,
614,1,,,,
615,0,,,,
616,1,0.0,2.0,,
618,2,1.0,,,
619,1,2.0,0.0,,
620,1,3.0,0.0,,
621,0,2.0,1.0,,
622,0,1.0,2.0,,
623,0,,,,
624,0,,,,
625,1,,,,
626,1,0.0,2.0,,
627,1,2.0,,,
628,0,2.0,3.0,,
629,1,0.0,,,
630,1,0.0,2.0,,
631,0,,,,
632,0,2.0,1.0,,
633,0,1.0,2.0,,
634,1,2.0,,,
635,0,1.0,,,
636,2,0.0,1.0,,
637,3,0.0,4.0,,
638,1,0.0,,,
639,1,0.0,2.0,,
640,1,0.0,2.0,,
641,1,3.0,,,
642,1,2.0,0.0,,
643,0,4.0,3.0,,
644,3,,,,
645,1,2.0,0.0,,
646,2,1.0,0.0,,
647,0,,,,
648,1,0.0,3.0,,
649,0,1.0,2.0,,
650,0,,,,
651,1,0.0,2.0,,
652,1,0.0,2.0,,
653,0,1.0,3.0,,
654,0,1.0,2.0,,
655,1,2.0,0.0,,
656,0,1.0,,,
657,0,,,,
658,1,0.0,2.0,,
659,0,1.0,2.0,,
660,1,,,,
661,1,0.0,3.0,,
662,1,0.0,,,
664,3,0.0,2.0,,
665,1,0.0,3.0,,
666,3,,,,
667,3,,,,
668,1,0.0,,,
669,2,1.0,0.0,,
670,0,3.0,1.0,,
671,1,2.0,,,
672,0,1.0,2.0,,
673,0,1.0,,,
674,3,0.0,4.0,,
675,1,0.0,2.0,,
676,0,3.0,4.0,,
678,2,1.0,0.0,,
679,1,0.0,2.0,,
680,0,1.0,2.0,,
681,0,1.0,2.0,,
682,1,2.0,0.0,,
684,0,2.0,1.0,,
685,1,2.0,0.0,,
686,1,0.0,2.0,,
687,1,2.0,0.0,,
688,1,0.0,,,
689,1,0.0,2.0,,
690,0,1.0,2.0,,
691,0,,,,
692,1,2.0,0.0,,
693,1,2.0,0.0,,
694,2,1.0,0.0,,
695,1,0.0,,,
696,1,0.0,2.0,,
697,1,0.0,2.0,,
698,3,4.0,,,
699,2,0.0,1.0,,
700,3,1.0,,,
701,1,0.0,2.0,,
702,0,1.0,2.0,,
703,1,0.0,2.0,,
704,2,0.0,,,
705,1,0.0,,,
706,2,0.0,1.0,,
707,0,,,,
708,0,3.0,2.0,,
709,0,2.0,1.0,,
710,1,0.0,,,
711,2,0.0,1.0,,
712,0,2.0,1.0,,
713,0,,,,
714,3,4.0,0.0,,
715,0,2.0,1.0,,
716,2,,,,
717,2,1.0,,,
718,2,3.0,1.0,,
719,2,1.0,0.0,,
720,1,0.0,,,
721,0,1.0,2.0,,
722,0,1.0,2.0,,
723,2,1.0,0.0,,
724,1,,,,
725,1,2.0,,,
726,1,0.0,,,
727,1,0.0,2.0,,
728,4,3.0,,,
729,0,2.0,1.0,,
730,1,2.0,0.0,,
731,1,0.0,2.0,,
732,0,1.0,2.0,,
733,0,2.0,,,
734,1,0.0,,,
735,3,,,,
736,0,3.0,,,
737,1,0.0,2.0,,
738,0,2.0,1.0,,
739,0,1.0,2.0,,
740,1,,,,
741,0,1.0,2.0,,
742,0,3.0,,,
743,1,,,,
744,0,2.0,1.0,,
745,2,1.0,0.0,,
746,0,,,,
747,0,3.0,1.0,,
748,3,0.0,1.0,,
749,2,1.0,0.0,,
750,0,2.0,3.0,,
751,0,1.0,,,
752,2,1.0,0.0,,
753,1,0.0,2.0,,
754,0,2.0,1.0,,
755,2,0.0,1.0,,
756,2,3.0,4.0,,
757,0,2.0,1.0,,
758,2,0.0,1.0,,
759,0,2.0,1.0,,
760,0,,,,
761,2,1.0,0.0,,
762,0,2.0,1.0,,
763,0,2.0,1.0,,
764,2,,,,
765,0,2.0,3.0,,
766,0,,,,
767,0,3.0,2.0,,
768,0,1.0,,,
769,2,,,,
770,0,1.0,3.0,,
771,0,1.0,2.0,,
772,0,1.0,2.0,,
773,0,2.0,,,
774,1,0.0,2.0,,
775,2,3.0,0.0,,
776,1,0.0,2.0,,
777,1,0.0,2.0,,
779,4,3.0,,,
780,1,2.0,3.0,,
781,0,2.0,1.0,,
782,0,2.0,1.0,,
783,0,2.0,1.0,,
784,3,1.0,,,
785,1,2.0,0.0,,
786,1,0.0,2.0,,
787,0,2.0,,,
788,0,,,,
789,1,,,,
790,1,0.0,,,
792,3,4.0,1.0,,
793,0,1.0,,,
794,1,,,,
795,0,2.0,1.0,,
796,0,3.0,,,
797,1,0.0,,,
798,1,2.0,0.0,,
799,1,2.0,,,
800,0,1.0,,,
801,1,0.0,2.0,,
802,0,1.0,2.0,,
803,1,,,,
804,1,2.0,0.0,,
805,0,2.0,1.0,,
806,1,2.0,0.0,,
807,3,1.0,,,
808,1,0.0,,,
809,0,1.0,2.0,,
810,1,2.0,0.0,,
811,0,1.0,,,
812,1,2.0,0.0,,
813,0,1.0,,,
814,1,2.0,3.0,,
815,3,,,,
816,1,0.0,2.0,,
817,1,0.0,2.0,,
818,0,1.0,,,
819,1,0.0,2.0,,
820,4,3.0,,,
821,0,,,,
822,0,2.0,,,
823,1,0.0,2.0,,
824,1,0.0,3.0,,
825,0,2.0,,,
826,1,2.0,,,
827,1,2.0,0.0,,
828,1,0.0,2.0,,
829,1,0.0,,,
830,0,2.0,1.0,,
831,0,1.0,2.0,,
832,1,,,,
833,1,0.0,,,
834,2,1.0,0.0,,
835,3,4.0,,,
836,3,4.0,0.0,,
837,0,2.0,3.0,,
838,1,0.0,2.0,,
839,0,,,,
840,1,,,,
841,1,0.0,2.0,,
842,1,2.0,0.0,,
843,0,1.0,2.0,,
844,3,4.0,2.0,,
845,1,0.0,2.0,,
846,0,1.0,,,
847,2,1.0,,,
848,3,,,,
849,1,2.0,0.0,,
850,1,0.0,2.0,,
851,0,1.0,2.0,,
852,3,0.0,,,
853,1,0.0,2.0,,
854,1,0.0,2.0,,
855,2,0.0,1.0,,
856,0,2.0,,,
857,0,1.0,2.0,,
858,0,1.0,2.0,,
859,1,0.0,2.0,,
860,2,1.0,,,
861,2,0.0,1.0,,
862,0,1.0,2.0,,
863,0,1.0,,,
864,1,0.0,2.0,,
865,0,1.0,,,
866,1,,,,
867,1,0.0,,,
868,1,0.0,,,
869,0,1.0,,,
870,2,0.0,3.0,,
872,1,0.0,,,
873,0,1.0,2.0,,
874,2,1.0,0.0,,
875,0,2.0,3.0,,
876,0,2.0,,,
877,2,0.0,1.0,,
878,0,1.0,,,
879,1,0.0,,,
880,1,0.0,2.0,,
881,0,2.0,1.0,,
882,0,,,,
883,0,1.0,2.0,,
885,1,,,,
886,1,2.0,,,
887,3,,,,
888,0,2.0,1.0,,
889,0,1.0,2.0,,
890,0,,,,
891,0,,,,
892,2,1.0,0.0,,
893,0,1.0,4.0,,
894,1,,,,
895,1,2.0,,,
896,3,,,,
897,1,0.0,,,
898,1,0.0,2.0,,
899,1,0.0,,,
900,0,,,,
901,0,1.0,2.0,,
902,1,0.0,2.0,,
903,1,0.0,2.0,,
904,0,2.0,1.0,,
905,0,,,,
906,1,0.0,2.0,,
907,1,0.0,,,
908,1,,,,
909,0,,,,
910,1,0.0,2.0,,
911,0,1.0,4.0,,
912,0,2.0,1.0,,
913,0,1.0,2.0,,
914,0,1.0,2.0,,
915,0,1.0,,,
916,0,2.0,3.0,,
918,1,2.0,3.0,,
919,1,0.0,2.0,,
920,4,3.0,,,
921,4,0.0,3.0,,
922,1,0.0,2.0,,
923,4,,,,
924,2,1.0,0.0,,
925,0,1.0,2.0,,
926,3,2.0,,,
927,1,0.0,,,
928,0,,,,
929,1,2.0,0.0,,
930,0,1.0,3.0,,
931,0,2.0,1.0,,
932,4,0.0,3.0,,
933,1,2.0,0.0,,
935,1,,,,
936,0,1.0,2.0,,
937,1,,,,
938,1,2.0,0.0,,
939,1,0.0,,,
940,0,1.0,2.0,,
941,0,1.0,2.0,,
942,1,0.0,,,
943,1,0.0,2.0,,
944,1,0.0,,,
945,0,1.0,,,
946,1,0.0,,,
947,1,2.0,,,
948,0,1.0,2.0,,
949,0,2.0,1.0,,
950,0,4.0,3.0,,
951,2,0.0,1.0,,
952,0,2.0,1.0,,
953,1,2.0,0.0,,
954,0,1.0,2.0,,
955,1,0.0,3.0,,
956,1,0.0,2.0,,
957,2,0.0,,,
958,0,1.0,2.0,,
959,1,0.0,2.0,,
960,2,0.0,3.0,,
961,1,,,,
962,3,4.0,,,
963,0,1.0,,,
964,1,,,,
965,1,2.0,0.0,,
966,1,0.0,2.0,,
967,1,0.0,2.0,,
968,2,0.0,,,
969,0,,,,
970,1,0.0,,,
972,1,,,,
973,1,0.0,3.0,,
974,0,,,,
975,1,0.0,2.0,,
976,0,2.0,1.0,,
977,1,2.0,0.0,,
978,1,,,,
979,1,2.0,0.0,,
980,0,1.0,2.0,,
981,0,1.0,2.0,,
982,0,1.0,2.0,,
983,1,0.0,2.0,,
984,0,1.0,2.0,,
985,0,1.0,2.0,,
986,0,1.0,2.0,,
987,0,1.0,2.0,,
988,1,2.0,0.0,,
989,0,,,,
990,1,0.0,,,
991,1,,,,
992,2,1.0,0.0,,
993,1,0.0,,,
994,1,4.0,0.0,,
995,1,,,,
996,0,3.0,1.0,,
997,1,2.0,0.0,,
998,2,1.0,0.0,,
1000,3,1.0,4.0,,
1001,1,0.0,2.0,,
1002,2,1.0,0.0,,
1003,0,2.0,,,
1004,0,1.0,2.0,,
1005,1,2.0,0.0,,
1006,1,0.0,2.0,,
1007,1,2.0,0.0,,
1008,1,0.0,,,
1009,1,0.0,2.0,,
1010,0,,,,
1011,1,0.0,2.0,,
1012,0,1.0,2.0,,
1013,3,0.0,4.0,,
1014,0,1.0,2.0,,
1015,1,2.0,,,
1016,3,,,,
1017,1,0.0,2.0,,
1018,0,3.0,2.0,,
1019,0,,,,
1020,0,,,,
1021,3,1.0,2.0,,
1022,3,1.0,2.0,,
1023,1,0.0,,,
1025,2,0.0,1.0,,
1026,1,0.0,2.0,,
1027,0,2.0,1.0,,
1028,1,2.0,,,
1029,0,2.0,,,
1030,0,2.0,1.0,,
1031,0,1.0,,,
1032,0,1.0,2.0,,
1033,1,2.0,3.0,,
1034,0,3.0,1.0,,
1035,1,,,,
1036,1,,,,
1037,1,2.0,0.0,,
1038,0,1.0,2.0,,
1039,1,0.0,,,
1040,2,0.0,3.0,,
1041,0,2.0,1.0,,
1042,3,,,,
1043,1,0.0,2.0,,
1044,0,1.0,3.0,,
1045,1,0.0,2.0,,
1046,2,1.0,0.0,,
1047,0,1.0,,,
1048,0,,,,
1049,0,1.0,,,
1050,4,3.0,0.0,,
1052,0,1.0,2.0,,
1053,0,1.0,2.0,,
1054,1,,,,
1055,2,0.0,1.0,,
1056,1,0.0,,,
1057,3,4.0,0.0,,
1058,2,3.0,0.0,,
1059,1,0.0,,,
1060,1,0.0,2.0,,
1061,0,2.0,1.0,,
1062,1,0.0,,,
1063,1,0.0,2.0,,
1064,1,,,,
1065,1,0.0,2.0,,
1066,2,1.0,0.0,,
1067,0,2.0,1.0,,
1068,0,1.0,2.0,,
1069,0,3.0,,,
1070,2,0.0,1.0,,
1071,0,1.0,2.0,,
1072,2,0.0,,,
1073,0,1.0,2.0,,
1074,2,1.0,0.0,,
1075,1,2.0,0.0,,
1076,0,,,,
1077,1,2.0,0.0,,
1078,1,0.0,2.0,,
1079,0,1.0,2.0,,
1080,0,1.0,2.0,,
1081,1,,,,
1082,3,0.0,,,
1083,1,0.0,,,
1084,0,2.0,1.0,,
1085,0,4.0,,,
1086,3,0.0,,,
1087,0,1.0,2.0,,
1088,0,,,,
1090,0,1.0,2.0,,
1092,0,1.0,2.0,,
1093,1,0.0,,,
1094,0,,,,
1095,1,2.0,,,
1096,0,2.0,4.0,,
1097,3,,,,
1098,3,4.0,0.0,,
1099,3,4.0,2.0,,
1100,0,1.0,2.0,,
1101,1,0.0,4.0,,
1102,1,0.0,2.0,,
1103,1,0.0,2.0,,
1104,1,2.0,0.0,,
1105,0,2.0,1.0,,
1106,1,2.0,0.0,,
1107,0,2.0,,,
1108,1,0.0,,,
1109,0,1.0,2.0,,
1110,0,3.0,1.0,,
1111,1,,,,
1112,1,0.0,2.0,,
1113,1,2.0,0.0,,
1114,0,1.0,,,
1115,0,3.0,2.0,,
1116,1,0.0,,,
1117,1,0.0,2.0,,
1118,0,2.0,1.0,,
1119,3,,,,
1120,0,2.0,1.0,,
1121,1,0.0,2.0,,
1122,3,,,,
1123,1,0.0,2.0,,
1124,0,1.0,2.0,,
1125,0,3.0,2.0,,
1126,1,,,,
1127,3,4.0,,,
1128,0,2.0,1.0,,
1130,1,0.0,,,
1131,2,0.0,4.0,,
1132,0,1.0,2.0,,
1133,0,2.0,1.0,,
1134,1,0.0,2.0,,
1135,3,4.0,0.0,,
1136,0,1.0,2.0,,
1137,0,2.0,1.0,,
1138,2,0.0,1.0,,
1140,3,0.0,2.0,,
1141,1,,,,
1142,1,0.0,2.0,,
1143,1,0.0,2.0,,
1144,0,4.0,3.0,,
1145,0,,,,
1146,1,2.0,0.0,,
1147,2,0.0,1.0,,
1148,1,2.0,0.0,,
1149,1,,,,
1150,1,,,,
1151,0,1.0,3.0,,
1152,1,2.0,0.0,,
1153,2,,,,
1154,0,1.0,,,
1155,1,,,,
1156,1,0.0,2.0,,
