precinct,rank1,rank2,rank3
2001-09-05,Scott Vreeland,writein,skipped
2001-07-11,Scott Vreeland,writein,writein
2001-12-01,Scott Vreeland,writein,Mike Wendorf
2001-12-01,Scott Vreeland,writein,skipped
2001-12-01,Scott Vreeland,writein,writein
2001-02-02,Scott Vreeland,writein,skipped
2001-09-01,Scott Vreeland,writein,writein
2001-06-05,Scott Vreeland,writein,skipped
2001-09-02,Scott Vreeland,writein,Mike Wendorf
2001-12-01,Scott Vreeland,writein,skipped
2001-12-01,Scott Vreeland,writein,skipped
2001-09-02,Scott Vreeland,writein,skipped
2001-09-09,Scott Vreeland,writein,skipped
2001-09-02,Scott Vreeland,writein,writein
2001-09-09,Scott Vreeland,writein,skipped
2001-02-02,Scott Vreeland,writein,skipped
2001-12-01,Scott Vreeland,writein,skipped
2001-12-01,Scott Vreeland,writein,writein
2001-02-02,Scott Vreeland,writein,skipped
2001-08-02,Scott Vreeland,writein,skipped
2001-02-02,Scott Vreeland,writein,writein
2001-09-04,Scott Vreeland,writein,skipped
2001-12-01,Scott Vreeland,writein,writein
2001-07-11,Scott Vreeland,writein,writein
2001-02-02,Scott Vreeland,writein,writein
2001-12-01,Scott Vreeland,writein,skipped
2001-09-04,Scott Vreeland,writein,skipped
2001-09-03,Scott Vreeland,writein,skipped
2001-06-08,Scott Vreeland,writein,skipped
2001-09-09,Scott Vreeland,writein,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,writein
2001-02-01,Scott Vreeland,Mike Wendorf,writein
2001-02-07,Scott Vreeland,Mike Wendorf,writein
2001-12-01,Scott Vreeland,Mike Wendorf,writein
2001-08-01,Scott Vreeland,Mike Wendorf,writein
2001-02-01,Scott Vreeland,Mike Wendorf,writein
2001-09-01,Scott Vreeland,Mike Wendorf,writein
2001-08-02,Scott Vreeland,Mike Wendorf,writein
2001-09-06,Scott Vreeland,Mike Wendorf,writein
2001-08-02,Scott Vreeland,Mike Wendorf,writein
2001-02-01,Scott Vreeland,Mike Wendorf,writein
2001-09-09,Scott Vreeland,Mike Wendorf,writein
2001-02-02,Scott Vreeland,Mike Wendorf,writein
2001-08-02,Scott Vreeland,Mike Wendorf,writein
2001-09-05,Scott Vreeland,Mike Wendorf,writein
2001-12-01,Scott Vreeland,Mike Wendorf,writein
2001-12-01,Scott Vreeland,Mike Wendorf,writein
2001-02-08,Scott Vreeland,Mike Wendorf,writein
2001-09-02,Scott Vreeland,Mike Wendorf,writein
2001-02-02,Scott Vreeland,Mike Wendorf,writein
2001-09-05,Scott Vreeland,Mike Wendorf,writein
2001-09-03,Scott Vreeland,Mike Wendorf,writein
2001-06-08,Scott Vreeland,Mike Wendorf,writein
2001-12-01,Scott Vreeland,Mike Wendorf,writein
2001-12-01,Scott Vreeland,Mike Wendorf,writein
2001-06-07,Scott Vreeland,Mike Wendorf,writein
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-01,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-02,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-07,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-08,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-09,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-02-10,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-05,Scott Vreeland,Mike Wendorf,skipped
2001-06-06,Scott Vreeland,Mike Wendorf,skipped
2001-06-06,Scott Vreeland,Mike Wendorf,skipped
2001-06-06,Scott Vreeland,Mike Wendorf,skipped
2001-06-06,Scott Vreeland,Mike Wendorf,skipped
2001-06-06,Scott Vreeland,Mike Wendorf,skipped
2001-06-06,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-07,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-06-08,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-07-11,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-01,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-02,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-08-03,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
2001-09-01,Scott Vreeland,Mike Wendorf,skipped
