,0,1,2,3,4,5
386,2,4.0,0.0,,,
387,4,3.0,,,,
388,4,5.0,0.0,,,
389,2,4.0,3.0,,,
390,2,,,,,
391,0,,,,,
392,0,,,,,
393,4,0.0,,,,
394,0,4.0,,,,
395,5,,,,,
397,0,,,,,
399,0,,,,,
400,0,3.0,2.0,4.0,5.0,
401,0,,,,,
402,0,,,,,
472,0,2.0,,,,
473,0,,,,,
474,2,3.0,1.0,5.0,,
475,0,5.0,4.0,,,
476,4,2.0,0.0,3.0,1.0,
477,2,,,,,
478,3,0.0,1.0,4.0,2.0,
479,0,5.0,4.0,2.0,3.0,
481,5,1.0,,,,
482,3,5.0,4.0,1.0,,
483,4,5.0,3.0,0.0,1.0,
484,0,,,,,
485,2,4.0,0.0,,,
486,5,,,,,
487,0,3.0,4.0,,,
490,0,,,,,
491,0,,,,,
492,0,5.0,,,,
494,4,5.0,3.0,,,
495,4,2.0,0.0,3.0,1.0,
496,0,2.0,4.0,3.0,5.0,
497,0,,,,,
498,0,,,,,
499,0,,,,,
500,5,1.0,0.0,,,
501,5,0.0,2.0,,,
502,0,1.0,3.0,2.0,5.0,
503,5,2.0,0.0,,,
504,3,1.0,,,,
505,0,1.0,,,,
506,0,4.0,5.0,,,
507,0,,,,,
508,0,,,,,
509,0,3.0,1.0,4.0,2.0,
511,0,4.0,,,,
512,0,5.0,,,,
513,0,,,,,
514,0,5.0,,,,
515,0,5.0,,,,
516,0,,,,,
517,0,3.0,5.0,4.0,2.0,
518,4,0.0,,,,
519,0,2.0,,,,
520,0,4.0,,,,
521,5,0.0,,,,
522,0,4.0,5.0,,,
523,4,5.0,0.0,2.0,,
524,0,5.0,4.0,,,
525,0,,,,,
526,0,,,,,
527,5,,,,,
528,0,,,,,
529,0,,,,,
530,0,,,,,
531,0,,,,,
532,1,0.0,4.0,5.0,3.0,
533,4,0.0,5.0,3.0,1.0,
534,0,,,,,
535,5,0.0,,,,
536,0,3.0,5.0,,,
537,0,,,,,
538,0,,,,,
539,5,1.0,3.0,,,
540,0,2.0,,,,
541,0,5.0,,,,
542,5,,,,,
543,5,1.0,3.0,,,
545,2,1.0,4.0,,,
546,5,2.0,3.0,0.0,1.0,
555,0,,,,,
556,3,2.0,4.0,5.0,0.0,
557,0,,,,,
558,2,5.0,0.0,4.0,1.0,
559,4,0.0,,,,
560,4,0.0,,,,
561,0,,,,,
562,0,3.0,4.0,2.0,5.0,
563,2,4.0,0.0,,,
564,0,3.0,,,,
565,0,4.0,3.0,2.0,5.0,
566,0,3.0,4.0,,,
567,0,1.0,3.0,,,
568,3,2.0,5.0,1.0,,
569,5,4.0,,,,
570,0,,,,,
612,1,5.0,0.0,3.0,2.0,
613,3,,,,,
614,5,0.0,2.0,,,
616,0,,,,,
617,0,4.0,3.0,,,
619,0,,,,,
620,0,,,,,
621,0,,,,,
622,0,,,,,
624,0,,,,,
625,4,,,,,
626,0,,,,,
627,0,,,,,
628,0,,,,,
629,0,5.0,1.0,3.0,4.0,
630,0,3.0,,,,
631,0,,,,,
632,0,4.0,3.0,,,
634,0,,,,,
635,5,0.0,2.0,3.0,1.0,
636,4,2.0,,,,
637,1,5.0,0.0,3.0,,
638,0,3.0,4.0,,,
639,3,5.0,,,,
640,0,2.0,4.0,,,
641,0,,,,,
642,2,0.0,5.0,4.0,,
643,5,0.0,3.0,4.0,2.0,
645,1,0.0,3.0,,,
646,0,,,,,
647,0,4.0,3.0,2.0,5.0,
648,0,,,,,
649,3,,,,,
650,4,,,,,
651,0,4.0,,,,
652,5,4.0,0.0,3.0,2.0,
653,5,,,,,
654,0,,,,,
655,4,2.0,,,,
656,0,,,,,
657,0,,,,,
658,4,2.0,1.0,0.0,5.0,
659,0,,,,,
660,0,3.0,4.0,1.0,2.0,
662,2,4.0,0.0,,,
663,0,,,,,
664,5,0.0,2.0,3.0,1.0,
665,0,,,,,
666,3,4.0,0.0,2.0,,
668,2,4.0,0.0,,,
669,3,4.0,0.0,2.0,,
670,5,0.0,,,,
672,2,4.0,3.0,,,
673,0,,,,,
674,0,,,,,
675,2,4.0,,,,
676,5,2.0,3.0,1.0,4.0,
677,0,,,,,
678,0,3.0,4.0,,,
679,0,,,,,
680,0,,,,,
681,0,,,,,
682,1,3.0,2.0,4.0,5.0,
684,0,4.0,5.0,2.0,3.0,
685,2,4.0,,,,
686,5,,,,,
687,0,,,,,
729,0,4.0,2.0,,,
731,0,,,,,
732,0,3.0,2.0,5.0,4.0,
733,0,,,,,
734,0,,,,,
735,0,,,,,
736,4,2.0,0.0,1.0,3.0,
737,0,,,,,
738,0,,,,,
739,0,,,,,
740,0,2.0,1.0,4.0,3.0,
741,0,1.0,,,,
743,3,2.0,4.0,,,
744,4,3.0,0.0,5.0,,
745,3,4.0,5.0,2.0,,
746,0,4.0,,,,
747,0,,,,,
749,5,0.0,3.0,1.0,4.0,
750,0,5.0,2.0,4.0,3.0,
751,0,,,,,
752,2,0.0,4.0,3.0,,
753,0,,,,,
754,5,0.0,2.0,,,
755,0,3.0,,,,
756,4,0.0,,,,
757,0,,,,,
758,0,3.0,,,,
759,0,,,,,
760,1,2.0,3.0,4.0,5.0,
761,4,0.0,2.0,3.0,,
762,0,,,,,
763,5,1.0,,,,
764,0,,,,,
765,0,,,,,
766,0,3.0,4.0,,,
767,0,5.0,,,,
768,4,3.0,5.0,,,
769,0,,,,,
770,0,,,,,
771,4,5.0,3.0,,,
772,4,0.0,,,,
773,0,4.0,,,,
774,4,0.0,,,,
775,0,,,,,
776,0,4.0,,,,
777,0,,,,,
778,0,,,,,
779,0,,,,,
780,0,5.0,2.0,4.0,3.0,
781,0,,,,,
782,3,5.0,2.0,4.0,1.0,
783,0,3.0,1.0,4.0,5.0,
784,0,4.0,,,,
785,2,5.0,3.0,0.0,4.0,
786,0,5.0,,,,
787,0,,,,,
788,0,2.0,4.0,,,
789,0,,,,,
790,0,4.0,5.0,2.0,1.0,
791,0,,,,,
792,2,0.0,,,,
793,0,,,,,
794,0,,,,,
795,3,5.0,0.0,,,
796,0,,,,,
797,0,4.0,,,,
798,0,,,,,
799,0,,,,,
800,5,3.0,0.0,,,
801,0,,,,,
802,4,,,,,
803,0,,,,,
804,1,3.0,4.0,,,
805,0,,,,,
806,5,3.0,1.0,,,
807,0,,,,,
808,4,3.0,1.0,,,
809,0,4.0,5.0,1.0,3.0,
810,2,0.0,5.0,4.0,1.0,
811,0,3.0,5.0,4.0,1.0,
812,0,,,,,
813,2,0.0,,,,
815,0,5.0,4.0,,,
816,4,2.0,,,,
817,1,5.0,,,,
818,0,,,,,
819,2,0.0,,,,
820,0,,,,,
821,4,2.0,0.0,5.0,,
822,0,4.0,2.0,5.0,3.0,
823,0,,,,,
824,0,,,,,
825,5,3.0,4.0,,,
826,0,,,,,
827,1,3.0,4.0,,,
828,0,,,,,
829,5,4.0,,,,
830,3,2.0,4.0,1.0,5.0,
832,0,2.0,,,,
833,0,5.0,3.0,2.0,1.0,
834,2,,,,,
835,0,,,,,
836,0,4.0,,,,
837,2,0.0,,,,
838,2,0.0,5.0,4.0,1.0,
839,0,,,,,
840,0,,,,,
841,5,1.0,0.0,,,
842,0,2.0,4.0,,,
843,4,3.0,,,,
844,0,,,,,
845,0,4.0,2.0,,,
846,5,2.0,4.0,,,
926,4,2.0,5.0,0.0,1.0,
978,4,2.0,0.0,,,
979,0,4.0,3.0,2.0,1.0,
981,0,5.0,,,,
982,5,3.0,1.0,2.0,,
983,0,1.0,5.0,4.0,2.0,
984,0,4.0,,,,
985,0,2.0,5.0,,,
986,5,0.0,,,,
987,3,0.0,2.0,4.0,5.0,
988,0,,,,,
989,0,5.0,2.0,1.0,4.0,
990,0,5.0,4.0,,,
991,5,4.0,,,,
992,0,3.0,4.0,,,
993,0,2.0,1.0,5.0,3.0,
994,2,,,,,
995,2,,,,,
996,0,,,,,
998,4,,,,,
999,2,0.0,3.0,5.0,4.0,
1000,0,4.0,2.0,,,
1001,5,,,,,
1002,0,,,,,
1003,0,5.0,4.0,,,
1004,4,1.0,5.0,0.0,2.0,
1005,5,0.0,,,,
1006,5,1.0,0.0,,,
1007,0,4.0,,,,
1008,0,4.0,,,,
1009,4,2.0,0.0,3.0,5.0,
1010,0,3.0,,,,
1011,5,2.0,4.0,1.0,3.0,
1012,0,,,,,
1013,5,1.0,3.0,0.0,2.0,
1014,0,,,,,
1015,3,1.0,0.0,4.0,2.0,
1016,4,2.0,3.0,5.0,,
1017,0,,,,,
1018,0,4.0,5.0,,,
1019,0,,,,,
1020,0,,,,,
1021,2,0.0,,,,
1022,1,4.0,3.0,,,
1023,4,0.0,2.0,,,
1024,0,,,,,
1025,0,,,,,
1026,0,5.0,3.0,,,
1027,0,,,,,
1028,5,1.0,3.0,0.0,2.0,
1029,0,3.0,4.0,,,
1030,0,4.0,,,,
1031,0,,,,,
1032,0,5.0,,,,
1033,5,0.0,,,,
1034,5,1.0,3.0,0.0,2.0,
1035,0,,,,,
1036,0,2.0,,,,
1038,0,3.0,4.0,2.0,5.0,
1039,5,1.0,3.0,0.0,2.0,
1040,5,,,,,
1041,5,1.0,3.0,,,
1042,0,,,,,
1090,3,0.0,4.0,1.0,5.0,
1091,2,,,,,
1092,3,4.0,0.0,2.0,1.0,
1093,5,1.0,0.0,,,
1094,5,0.0,,,,
1095,0,1.0,3.0,5.0,4.0,
1096,5,1.0,3.0,,,
1097,0,,,,,
1098,0,,,,,
1100,5,1.0,,,,
1101,0,,,,,
1103,0,,,,,
1104,0,,,,,
1105,0,3.0,,,,
1106,4,0.0,,,,
1107,5,1.0,,,,
1108,3,0.0,1.0,5.0,,
1109,4,3.0,0.0,,,
1110,0,,,,,
1111,0,,,,,
1112,0,2.0,,,,
1113,0,5.0,4.0,3.0,2.0,
1114,0,,,,,
1115,5,1.0,0.0,,,
1117,0,4.0,5.0,2.0,3.0,
1118,0,,,,,
1119,5,1.0,,,,
1120,3,5.0,4.0,,,
1121,0,,,,,
1122,0,,,,,
1123,3,1.0,,,,
1124,3,1.0,,,,
1125,0,2.0,,,,
1126,0,,,,,
1127,0,5.0,4.0,3.0,2.0,
1128,3,,,,,
1129,2,,,,,
1130,5,,,,,
1131,5,1.0,,,,
1132,0,,,,,
1133,0,,,,,
1135,5,4.0,0.0,3.0,2.0,
1136,3,0.0,1.0,,,
1137,5,1.0,3.0,,,
1139,0,,,,,
1141,5,,,,,
1142,0,,,,,
1143,5,1.0,,,,
1144,0,4.0,5.0,,,
1145,4,1.0,3.0,2.0,,
1146,5,4.0,0.0,,,
1367,5,,,,,
1368,0,4.0,1.0,2.0,3.0,
1370,0,2.0,,,,
1371,0,,,,,
1372,5,3.0,1.0,2.0,,
1373,0,4.0,2.0,1.0,5.0,
1374,5,1.0,,,,
1375,4,,,,,
1376,0,2.0,4.0,,,
1377,3,1.0,4.0,5.0,,
1378,0,4.0,2.0,3.0,5.0,
1379,3,4.0,2.0,5.0,0.0,
1380,2,4.0,3.0,0.0,,
1381,5,,,,,
1382,0,,,,,
1383,0,2.0,,,,
1384,0,1.0,,,,
1385,0,,,,,
1386,5,1.0,0.0,,,
1387,0,,,,,
1388,3,,,,,
1389,0,,,,,
1390,0,,,,,
1392,5,,,,,
1393,0,2.0,,,,
1394,0,5.0,1.0,2.0,3.0,
1395,0,2.0,4.0,,,
1396,0,2.0,,,,
1397,0,,,,,
1398,0,,,,,
1400,4,0.0,2.0,,,
1401,2,4.0,0.0,,,
1402,2,4.0,3.0,0.0,,
1403,0,,,,,
1419,0,,,,,
1420,5,1.0,2.0,,,
1421,0,2.0,5.0,3.0,4.0,
1422,0,2.0,5.0,3.0,4.0,
1423,4,2.0,0.0,1.0,3.0,
1424,0,2.0,5.0,3.0,4.0,
1425,0,4.0,2.0,3.0,5.0,
1426,5,1.0,3.0,,,
1427,0,,,,,
1428,1,3.0,,,,
1429,0,,,,,
1430,5,,,,,
1432,0,,,,,
1433,4,2.0,,,,
1434,4,2.0,0.0,1.0,3.0,
1435,0,,,,,
1436,0,,,,,
1437,0,4.0,3.0,,,
1438,2,,,,,
1439,5,1.0,3.0,0.0,,
1440,0,,,,,
1441,0,,,,,
1442,0,,,,,
1443,0,4.0,5.0,,,
1444,0,,,,,
1445,5,4.0,2.0,,,
1446,5,4.0,0.0,,,
1447,4,0.0,5.0,2.0,,
1448,0,,,,,
1449,5,2.0,4.0,3.0,1.0,
1450,0,,,,,
1451,5,0.0,1.0,,,
1452,5,4.0,3.0,,,
1453,0,,,,,
1454,0,,,,,
1455,5,3.0,0.0,4.0,,
1456,0,4.0,,,,
1457,0,,,,,
1458,0,,,,,
1459,4,3.0,,,,
1460,5,2.0,1.0,,,
1461,0,2.0,,,,
1462,3,2.0,1.0,5.0,,
1463,5,2.0,,,,
1464,2,0.0,4.0,3.0,5.0,
1465,0,,,,,
1466,0,,,,,
1467,4,3.0,5.0,,,
1468,0,,,,,
1469,5,4.0,3.0,,,
1470,0,,,,,
1472,0,,,,,
1473,0,,,,,
1474,0,,,,,
1475,0,,,,,
1476,0,3.0,,,,
1477,0,,,,,
1478,4,2.0,3.0,0.0,,
1479,5,1.0,0.0,2.0,,
1480,4,3.0,,,,
1481,0,,,,,
1482,3,0.0,5.0,2.0,4.0,
1483,0,,,,,
1484,5,,,,,
1485,4,,,,,
1486,0,,,,,
1487,0,,,,,
1488,0,,,,,
1489,1,5.0,,,,
1490,0,,,,,
1491,1,,,,,
1492,0,,,,,
1558,4,5.0,2.0,0.0,,
1559,0,4.0,,,,
1560,4,5.0,2.0,0.0,,
1561,0,,,,,
1563,4,5.0,,,,
1564,5,,,,,
1565,0,2.0,4.0,5.0,,
1566,5,1.0,,,,
1567,2,5.0,0.0,1.0,,
1568,0,1.0,,,,
1569,5,1.0,,,,
1570,5,0.0,3.0,1.0,4.0,
1571,0,3.0,,,,
1572,0,,,,,
1573,0,3.0,,,,
1574,0,,,,,
1575,0,,,,,
1576,0,,,,,
1577,0,,,,,
1578,5,0.0,3.0,,,
1579,0,,,,,
1580,0,2.0,5.0,,,
1581,0,,,,,
1582,3,2.0,0.0,,,
1583,4,2.0,0.0,,,
1584,0,,,,,
1585,0,,,,,
1586,5,1.0,0.0,,,
1587,0,3.0,,,,
1588,0,,,,,
1589,0,3.0,1.0,,,
1590,5,1.0,2.0,0.0,,
1591,0,2.0,3.0,5.0,1.0,
1592,4,0.0,2.0,3.0,5.0,
1593,0,3.0,4.0,5.0,2.0,
1594,0,5.0,4.0,3.0,2.0,
1595,0,1.0,2.0,5.0,4.0,
1596,0,1.0,2.0,5.0,4.0,
1597,5,0.0,3.0,2.0,,
1598,0,,,,,
1599,0,2.0,,,,
1600,0,,,,,
1604,0,4.0,5.0,2.0,,
1605,4,2.0,0.0,,,
1606,5,1.0,0.0,,,
1607,0,,,,,
1608,0,2.0,,,,
1609,0,3.0,4.0,5.0,2.0,
1858,0,5.0,3.0,,,
1859,4,0.0,3.0,2.0,5.0,
1860,0,3.0,,,,
1861,5,1.0,0.0,,,
1969,0,,,,,
1970,0,,,,,
1971,4,0.0,,,,
1972,4,2.0,,,,
1973,0,,,,,
1974,4,0.0,,,,
1975,0,5.0,,,,
1976,0,,,,,
1977,0,,,,,
1978,4,2.0,0.0,,,
1979,2,4.0,0.0,3.0,5.0,
1980,0,4.0,3.0,2.0,,
1981,0,,,,,
1982,0,,,,,
1983,1,4.0,2.0,3.0,5.0,
1985,3,4.0,0.0,,,
1986,2,1.0,0.0,,,
1988,0,,,,,
1989,0,1.0,5.0,2.0,4.0,
1990,4,3.0,0.0,,,
1991,0,,,,,
1993,0,,,,,
1994,3,0.0,4.0,5.0,,
1995,2,0.0,4.0,5.0,,
1996,3,0.0,4.0,5.0,,
1997,4,2.0,3.0,0.0,1.0,
1998,5,,,,,
1999,0,4.0,5.0,3.0,,
2000,2,3.0,5.0,4.0,0.0,
2062,2,3.0,4.0,5.0,0.0,
2063,0,,,,,
2064,1,,,,,
2066,0,4.0,5.0,2.0,1.0,
2067,0,,,,,
2068,0,,,,,
2069,5,,,,,
2070,1,,,,,
2073,0,4.0,5.0,,,
2074,0,2.0,3.0,4.0,5.0,
2075,0,,,,,
2076,2,4.0,,,,
2077,5,1.0,0.0,,,
2078,0,,,,,
2079,0,,,,,
2080,5,,,,,
2081,4,5.0,1.0,2.0,3.0,
2083,5,3.0,,,,
2085,0,5.0,,,,
2086,0,5.0,2.0,4.0,3.0,
2087,0,,,,,
2088,4,5.0,3.0,,,
2089,0,,,,,
2090,0,,,,,
2091,2,4.0,3.0,5.0,1.0,
2092,3,1.0,4.0,,,
2093,5,1.0,3.0,0.0,,
2094,4,2.0,0.0,3.0,,
2095,5,0.0,,,,
2096,5,1.0,0.0,,,
2097,0,,,,,
2098,0,,,,,
2099,4,0.0,,,,
2100,1,2.0,3.0,,,
2101,0,,,,,
2103,0,2.0,3.0,5.0,,
2104,0,,,,,
2105,0,,,,,
2106,5,4.0,0.0,2.0,3.0,
2107,5,,,,,
2108,5,,,,,
2109,2,4.0,3.0,5.0,,
2110,0,,,,,
2111,3,2.0,1.0,5.0,4.0,
2112,5,1.0,,,,
2113,5,1.0,,,,
2114,0,3.0,,,,
2115,0,2.0,3.0,5.0,,
2116,0,4.0,5.0,3.0,2.0,
2117,5,,,,,
2118,0,4.0,5.0,3.0,2.0,
2119,4,5.0,,,,
2120,0,,,,,
2121,0,5.0,,,,
2123,4,0.0,,,,
2124,5,,,,,
2125,4,0.0,2.0,3.0,,
2126,0,,,,,
2127,5,0.0,,,,
2128,0,4.0,5.0,,,
2129,2,3.0,1.0,0.0,,
2130,0,1.0,4.0,,,
2131,0,,,,,
2132,0,2.0,3.0,5.0,,
2133,5,4.0,0.0,,,
2134,3,2.0,1.0,4.0,5.0,
2135,0,5.0,,,,
2136,4,2.0,,,,
2137,5,,,,,
2156,4,0.0,,,,
2157,0,3.0,,,,
2158,0,,,,,
2159,0,,,,,
2160,3,5.0,1.0,,,
2161,0,5.0,,,,
2162,3,5.0,4.0,2.0,1.0,
2163,5,0.0,1.0,2.0,3.0,
2164,0,,,,,
2165,2,,,,,
2167,0,3.0,5.0,,,
2168,2,,,,,
2169,0,4.0,,,,
2170,0,1.0,4.0,2.0,5.0,
2171,3,0.0,4.0,5.0,,
2172,0,,,,,
2173,5,3.0,,,,
2174,0,,,,,
2175,2,3.0,4.0,1.0,0.0,
2176,0,5.0,4.0,2.0,,
2177,0,3.0,,,,
2178,2,5.0,,,,
2179,0,4.0,2.0,,,
2180,3,1.0,4.0,0.0,,
2181,5,0.0,3.0,2.0,4.0,
2182,0,5.0,3.0,,,
2183,3,5.0,4.0,2.0,1.0,
2184,0,,,,,
2185,0,3.0,,,,
2186,0,3.0,,,,
2187,0,3.0,4.0,,,
2188,2,4.0,0.0,5.0,3.0,
2189,0,2.0,4.0,5.0,1.0,
2190,0,,,,,
2191,3,5.0,1.0,,,
2192,2,5.0,4.0,0.0,3.0,
2194,0,,,,,
2195,0,,,,,
2196,0,1.0,2.0,,,
2197,0,,,,,
2198,4,0.0,2.0,,,
2199,0,,,,,
2200,5,0.0,3.0,2.0,4.0,
2201,0,,,,,
2202,4,0.0,1.0,,,
2203,4,0.0,,,,
2204,4,2.0,,,,
2205,4,0.0,,,,
2206,2,3.0,5.0,4.0,,
2207,0,,,,,
2208,0,,,,,
2209,0,4.0,3.0,5.0,2.0,
2210,5,1.0,,,,
2211,0,4.0,2.0,,,
2212,0,,,,,
2213,0,,,,,
2214,0,,,,,
2215,0,2.0,,,,
2216,0,2.0,5.0,,,
2217,4,0.0,1.0,,,
2218,4,,,,,
2219,0,,,,,
2220,0,,,,,
2221,4,3.0,,,,
2222,4,3.0,,,,
2224,5,0.0,,,,
2226,4,2.0,1.0,0.0,,
2227,0,,,,,
2228,2,4.0,0.0,,,
2229,0,,,,,
2230,0,3.0,4.0,5.0,2.0,
2231,0,4.0,,,,
2232,0,3.0,2.0,1.0,,
2234,0,,,,,
2235,0,,,,,
2236,0,,,,,
2237,1,3.0,,,,
2238,0,,,,,
2239,4,0.0,2.0,5.0,1.0,
2240,5,4.0,2.0,0.0,3.0,
2241,0,4.0,3.0,1.0,2.0,
2436,0,,,,,
2437,0,,,,,
2438,0,,,,,
2439,0,,,,,
2440,0,,,,,
2441,0,,,,,
2442,0,3.0,2.0,4.0,1.0,
2443,3,2.0,5.0,4.0,,
2444,2,5.0,1.0,4.0,0.0,
2445,5,1.0,3.0,,,
2446,3,5.0,0.0,,,
2447,0,2.0,1.0,3.0,4.0,
2448,0,,,,,
2449,0,4.0,,,,
2450,0,3.0,4.0,2.0,,
2451,0,,,,,
2452,5,1.0,,,,
2453,0,5.0,,,,
2454,0,,,,,
2455,5,1.0,,,,
2456,3,0.0,4.0,2.0,,
2457,5,0.0,3.0,2.0,,
2458,0,,,,,
2459,0,3.0,,,,
2460,5,0.0,3.0,4.0,2.0,
2461,5,4.0,,,,
2462,0,2.0,,,,
2463,0,,,,,
2464,5,4.0,3.0,2.0,,
2465,0,,,,,
2466,0,,,,,
2467,0,,,,,
2469,0,4.0,,,,
2470,0,4.0,,,,
2471,0,,,,,
2472,2,5.0,1.0,4.0,0.0,
2474,5,0.0,,,,
2475,5,0.0,,,,
2476,0,2.0,,,,
2477,1,5.0,,,,
2478,5,,,,,
2479,5,1.0,,,,
2480,0,3.0,2.0,1.0,4.0,
2482,3,4.0,,,,
2483,2,0.0,,,,
2484,3,2.0,1.0,,,
2485,0,4.0,,,,
2486,2,3.0,0.0,4.0,,
2510,3,1.0,4.0,,,
2511,4,,,,,
2512,1,0.0,,,,
2513,4,2.0,,,,
2514,0,,,,,
2515,0,,,,,
2516,0,,,,,
2518,0,4.0,2.0,,,
2519,3,5.0,4.0,0.0,,
2521,5,4.0,,,,
2522,4,5.0,0.0,2.0,1.0,
2523,5,4.0,1.0,,,
2524,0,,,,,
2525,2,3.0,5.0,4.0,0.0,
2526,3,4.0,2.0,,,
2527,3,,,,,
2528,4,1.0,0.0,5.0,,
2529,3,1.0,,,,
2530,0,,,,,
2531,5,,,,,
2532,2,4.0,0.0,3.0,5.0,
2533,0,,,,,
2535,3,4.0,1.0,5.0,,
2536,5,,,,,
2537,0,5.0,2.0,3.0,4.0,
2538,0,3.0,,,,
2539,0,4.0,2.0,,,
2540,2,3.0,5.0,4.0,0.0,
2541,5,3.0,1.0,,,
2542,0,,,,,
2543,5,0.0,3.0,,,
2544,0,5.0,,,,
2545,5,3.0,,,,
2546,2,5.0,4.0,,,
2547,0,,,,,
2548,0,4.0,,,,
2549,5,1.0,0.0,,,
2550,0,3.0,4.0,,,
2551,0,,,,,
2552,0,3.0,,,,
2553,0,,,,,
2555,0,3.0,,,,
2556,0,4.0,2.0,,,
2557,0,,,,,
2558,0,5.0,,,,
2559,2,5.0,4.0,,,
2560,0,,,,,
2561,0,,,,,
2562,0,,,,,
2563,4,,,,,
2564,0,,,,,
2566,0,3.0,4.0,2.0,5.0,
2569,5,0.0,3.0,,,
2570,2,5.0,3.0,0.0,,
2571,0,3.0,,,,
2572,0,3.0,2.0,,,
2573,0,,,,,
2574,0,3.0,2.0,,,
2575,0,4.0,1.0,5.0,2.0,
2576,0,3.0,4.0,,,
2577,0,4.0,2.0,3.0,5.0,
2578,4,0.0,1.0,2.0,3.0,
2579,0,2.0,1.0,5.0,3.0,
2580,0,,,,,
2581,0,4.0,2.0,,,
2582,0,,,,,
2583,0,,,,,
2586,0,,,,,
2587,0,2.0,4.0,1.0,,
2589,3,,,,,
2590,2,4.0,1.0,5.0,3.0,
2591,4,3.0,1.0,5.0,2.0,
2592,0,4.0,,,,
2593,5,2.0,3.0,1.0,4.0,
2595,2,,,,,
2596,5,,,,,
2597,3,0.0,,,,
2598,5,3.0,2.0,,,
2599,0,5.0,3.0,2.0,,
2601,5,,,,,
