,0,1,2,3,4,5,6
1081,4,0.0,5.0,,,,
1082,6,,,,,,
1083,3,4.0,,,,,
1086,3,,,,,,
1087,4,5.0,3.0,,,,
1088,0,3.0,6.0,,,,
1131,4,,,,,,
1132,3,0.0,,,,,
1133,6,2.0,5.0,3.0,4.0,,
1134,0,,,,,,
1135,2,,,,,,
1136,5,4.0,6.0,0.0,3.0,,
1137,0,4.0,1.0,,,,
1138,2,,,,,,
1139,3,0.0,,,,,
1140,0,4.0,,,,,
1142,3,,,,,,
1143,5,6.0,1.0,0.0,2.0,,
1144,4,,,,,,
1145,4,2.0,0.0,,,,
1146,6,2.0,5.0,,,,
1147,0,2.0,3.0,6.0,,,
1148,3,0.0,2.0,,,,
1149,3,0.0,2.0,,,,
1150,5,0.0,3.0,6.0,,,
1151,2,,,,,,
1152,5,2.0,6.0,,,,
1153,3,5.0,2.0,1.0,6.0,,
1154,3,0.0,2.0,,,,
1155,4,1.0,0.0,5.0,3.0,,
1156,3,0.0,,,,,
1157,2,0.0,3.0,6.0,5.0,,
1158,4,3.0,5.0,,,,
1159,4,5.0,0.0,,,,
1161,3,0.0,,,,,
1162,5,0.0,,,,,
1163,4,3.0,0.0,,,,
1164,2,4.0,6.0,5.0,,,
1165,5,0.0,3.0,,,,
1166,5,4.0,3.0,,,,
1167,5,2.0,6.0,1.0,3.0,,
1168,4,,,,,,
1169,3,,,,,,
1170,5,4.0,,,,,
1171,4,5.0,0.0,,,,
1172,3,0.0,2.0,6.0,,,
1173,5,4.0,0.0,1.0,3.0,,
1174,5,4.0,2.0,,,,
1175,4,5.0,,,,,
1176,3,0.0,2.0,6.0,,,
1177,1,2.0,0.0,4.0,6.0,,
1178,5,4.0,0.0,1.0,3.0,,
1179,0,3.0,5.0,6.0,2.0,,
1182,4,5.0,0.0,3.0,2.0,,
1183,5,1.0,2.0,0.0,,,
1184,4,0.0,2.0,,,,
1185,0,,,,,,
1186,2,,,,,,
1266,4,0.0,6.0,,,,
1267,4,0.0,,,,,
1268,4,5.0,1.0,2.0,6.0,,
1269,4,5.0,6.0,1.0,2.0,,
1270,1,3.0,4.0,5.0,2.0,,
1272,4,1.0,6.0,2.0,,,
1273,3,,,,,,
1494,3,2.0,,,,,
1495,3,,,,,,
1496,4,0.0,,,,,
1497,2,4.0,0.0,5.0,3.0,,
1498,6,3.0,0.0,4.0,,,
1499,2,1.0,,,,,
1500,2,,,,,,
1501,5,0.0,3.0,4.0,1.0,,
1503,5,,,,,,
1504,0,2.0,4.0,,,,
1505,3,5.0,2.0,,,,
1506,3,4.0,2.0,6.0,5.0,,
1507,5,4.0,1.0,0.0,,,
1508,5,3.0,2.0,0.0,,,
1509,3,2.0,,,,,
1510,3,4.0,2.0,6.0,5.0,,
1511,4,2.0,,,,,
1512,0,2.0,,,,,
1513,2,1.0,4.0,6.0,5.0,,
1514,6,4.0,5.0,2.0,3.0,,
1515,6,,,,,,
1516,3,,,,,,
1517,0,3.0,6.0,,,,
1518,5,4.0,1.0,0.0,,,
1521,4,0.0,,,,,
1522,4,0.0,5.0,6.0,2.0,,
1523,3,2.0,,,,,
1525,2,6.0,1.0,5.0,,,
1526,5,6.0,2.0,,,,
1527,3,,,,,,
1528,0,2.0,6.0,1.0,4.0,,
1529,0,2.0,6.0,1.0,4.0,,
1531,5,6.0,4.0,2.0,,,
1532,2,,,,,,
1533,4,5.0,2.0,6.0,1.0,,
1534,2,4.0,5.0,0.0,3.0,,
1535,1,4.0,5.0,6.0,,,
1536,2,5.0,6.0,3.0,0.0,,
1537,2,4.0,0.0,,,,
1538,2,6.0,3.0,4.0,5.0,,
1540,5,4.0,3.0,0.0,2.0,,
1541,5,4.0,0.0,2.0,,,
1542,0,6.0,3.0,5.0,4.0,,
1589,5,4.0,0.0,1.0,2.0,,
1590,2,0.0,5.0,1.0,6.0,,
1591,0,5.0,4.0,1.0,2.0,,
1594,5,0.0,4.0,,,,
1595,5,4.0,0.0,,,,
1596,0,,,,,,
1597,5,,,,,,
1598,4,,,,,,
1599,0,,,,,,
1600,3,0.0,5.0,1.0,4.0,,
1601,4,3.0,0.0,5.0,,,
1602,0,3.0,2.0,,,,
1603,5,1.0,6.0,0.0,,,
1605,3,4.0,,,,,
1606,3,0.0,5.0,1.0,4.0,,
1607,4,5.0,,,,,
1608,2,0.0,3.0,5.0,6.0,,
1609,5,0.0,4.0,,,,
1610,0,,,,,,
1611,4,0.0,5.0,2.0,6.0,,
1612,0,,,,,,
1613,5,3.0,,,,,
1733,0,4.0,1.0,3.0,5.0,,
1734,3,4.0,0.0,1.0,5.0,,
1735,5,4.0,,,,,
1736,2,5.0,6.0,,,,
1737,0,6.0,3.0,,,,
1738,0,5.0,6.0,4.0,2.0,,
1739,0,5.0,4.0,,,,
1740,5,2.0,,,,,
1741,6,5.0,0.0,2.0,,,
1742,4,5.0,3.0,6.0,2.0,,
1743,1,4.0,5.0,,,,
1744,4,,,,,,
1745,4,5.0,1.0,3.0,0.0,,
1746,3,0.0,,,,,
1747,5,0.0,,,,,
1748,6,5.0,,,,,
1749,3,4.0,5.0,6.0,,,
1750,3,1.0,2.0,,,,
1751,0,5.0,3.0,,,,
1752,5,4.0,0.0,2.0,3.0,,
1753,5,0.0,3.0,4.0,,,
1755,5,0.0,,,,,
1756,5,4.0,0.0,,,,
1874,5,4.0,,,,,
1875,0,5.0,2.0,3.0,4.0,,
1876,5,4.0,0.0,3.0,2.0,,
1878,4,5.0,,,,,
1879,5,2.0,0.0,6.0,4.0,,
1880,5,0.0,4.0,3.0,,,
1881,2,0.0,3.0,5.0,,,
1882,2,0.0,3.0,5.0,,,
1883,0,,,,,,
1884,5,0.0,4.0,,,,
1885,5,4.0,0.0,1.0,6.0,,
1887,5,4.0,0.0,2.0,3.0,,
1889,3,0.0,,,,,
1890,0,,,,,,
1891,0,,,,,,
1892,0,5.0,4.0,2.0,3.0,,
1893,5,2.0,0.0,,,,
1894,5,0.0,4.0,,,,
1895,0,2.0,6.0,,,,
1896,4,,,,,,
1897,4,6.0,2.0,0.0,3.0,,
1898,3,0.0,,,,,
1899,5,2.0,6.0,1.0,,,
1900,4,1.0,5.0,,,,
1901,4,6.0,2.0,0.0,3.0,,
1902,0,6.0,4.0,1.0,,,
2050,3,1.0,4.0,5.0,6.0,,
2064,4,0.0,2.0,5.0,1.0,,
2065,3,0.0,2.0,,,,
2066,0,5.0,6.0,2.0,4.0,,
2067,3,5.0,,,,,
2068,5,0.0,4.0,,,,
2069,5,2.0,0.0,3.0,1.0,,
2070,3,,,,,,
2072,4,0.0,3.0,5.0,,,
2073,4,5.0,3.0,0.0,,,
2075,3,,,,,,
2076,4,5.0,,,,,
2077,5,4.0,0.0,,,,
2078,0,5.0,2.0,,,,
2079,3,0.0,1.0,6.0,5.0,,
2080,5,4.0,3.0,,,,
2082,5,,,,,,
2083,4,5.0,,,,,
2084,5,4.0,,,,,
2085,3,4.0,5.0,0.0,1.0,,
2086,0,,,,,,
2088,4,5.0,0.0,1.0,6.0,,
2089,4,2.0,6.0,0.0,5.0,,
2090,0,,,,,,
2093,4,5.0,,,,,
2094,4,2.0,0.0,5.0,3.0,,
2095,0,2.0,3.0,,,,
2097,0,4.0,6.0,,,,
2098,0,3.0,6.0,,,,
2099,0,2.0,3.0,,,,
2100,2,5.0,0.0,4.0,3.0,,
2290,0,,,,,,
2291,5,4.0,0.0,6.0,,,
2292,5,2.0,4.0,0.0,,,
2293,0,3.0,4.0,5.0,,,
2294,2,6.0,5.0,1.0,3.0,,
2295,4,5.0,3.0,1.0,,,
2297,4,0.0,1.0,3.0,5.0,,
2298,3,5.0,6.0,1.0,2.0,,
2301,0,5.0,4.0,2.0,6.0,,
2302,4,1.0,6.0,2.0,5.0,,
2303,2,6.0,0.0,1.0,,,
2304,6,2.0,0.0,4.0,5.0,,
2305,5,4.0,2.0,0.0,6.0,,
2891,3,0.0,5.0,1.0,,,
2892,2,3.0,5.0,,,,
2893,6,,,,,,
2894,1,2.0,,,,,
2895,3,0.0,6.0,5.0,1.0,,
2896,0,,,,,,
2897,5,4.0,0.0,,,,
2898,3,2.0,4.0,6.0,5.0,,
2899,5,0.0,3.0,4.0,,,
2900,6,0.0,3.0,,,,
2901,5,4.0,1.0,0.0,6.0,,
2902,5,4.0,2.0,3.0,0.0,,
2903,5,0.0,4.0,1.0,6.0,,
2904,3,0.0,2.0,6.0,4.0,,
2906,3,0.0,5.0,1.0,,,
2907,5,2.0,6.0,4.0,0.0,,
2908,6,0.0,3.0,,,,
2909,4,5.0,0.0,,,,
3157,5,6.0,3.0,2.0,4.0,,
3158,3,4.0,0.0,6.0,1.0,,
3200,0,2.0,5.0,4.0,1.0,,
3201,1,5.0,6.0,3.0,2.0,,
3202,5,4.0,0.0,6.0,1.0,,
3203,4,,,,,,
3204,6,2.0,0.0,5.0,1.0,,
3205,5,4.0,0.0,2.0,1.0,,
3206,0,5.0,1.0,,,,
3207,5,4.0,0.0,6.0,2.0,,
3273,0,4.0,6.0,2.0,,,
3274,3,,,,,,
3275,0,5.0,1.0,,,,
3276,0,5.0,3.0,4.0,,,
3277,4,5.0,1.0,0.0,,,
3278,0,2.0,6.0,4.0,3.0,,
3279,4,5.0,,,,,
3281,6,,,,,,
3282,2,4.0,3.0,,,,
3283,5,3.0,,,,,
3285,1,2.0,3.0,,,,
3287,4,5.0,,,,,
3289,4,5.0,,,,,
3290,3,,,,,,
3394,5,4.0,0.0,,,,
3395,4,5.0,2.0,0.0,,,
3396,6,2.0,5.0,,,,
3397,4,1.0,,,,,
3398,4,2.0,0.0,5.0,3.0,,
3399,6,5.0,4.0,0.0,1.0,,
3400,5,4.0,0.0,,,,
3401,3,2.0,0.0,6.0,4.0,,
3402,4,3.0,6.0,,,,
3404,4,,,,,,
3405,4,0.0,5.0,3.0,,,
3406,3,,,,,,
3407,4,6.0,,,,,
3408,0,5.0,4.0,,,,
3409,6,4.0,,,,,
3410,4,2.0,,,,,
3605,0,4.0,1.0,3.0,6.0,,
3606,5,4.0,2.0,6.0,,,
3607,5,3.0,,,,,
3608,5,,,,,,
3609,5,4.0,2.0,6.0,,,
3610,5,,,,,,
3611,4,5.0,2.0,0.0,3.0,,
3612,5,0.0,2.0,4.0,6.0,,
3613,4,0.0,,,,,
3614,4,,,,,,
3615,4,5.0,,,,,
3616,6,1.0,5.0,2.0,4.0,,
3617,5,4.0,0.0,3.0,1.0,,
3618,2,,,,,,
3619,3,0.0,,,,,
3620,2,6.0,,,,,
3621,5,,,,,,
3622,4,,,,,,
3623,4,5.0,2.0,,,,
3624,5,2.0,,,,,
3625,6,3.0,,,,,
3628,5,4.0,0.0,,,,
3630,0,,,,,,
3632,2,0.0,3.0,5.0,,,
3633,2,0.0,3.0,5.0,4.0,,
3636,6,2.0,5.0,1.0,4.0,,
3637,4,5.0,2.0,,,,
3638,5,4.0,,,,,
3639,4,5.0,2.0,,,,
3640,2,,,,,,
3641,3,6.0,0.0,1.0,,,
3642,3,,,,,,
3643,3,,,,,,
3644,0,6.0,4.0,1.0,2.0,,
3647,6,2.0,1.0,3.0,5.0,,
3648,3,6.0,,,,,
3650,0,5.0,4.0,3.0,1.0,,
3651,4,,,,,,
3652,4,0.0,,,,,
3654,3,4.0,6.0,,,,
3655,3,2.0,,,,,
3656,5,2.0,6.0,4.0,1.0,,
3657,5,4.0,3.0,0.0,1.0,,
3658,4,5.0,6.0,,,,
3659,4,0.0,,,,,
4010,4,3.0,0.0,6.0,2.0,,
4011,5,0.0,4.0,3.0,,,
4013,4,5.0,3.0,0.0,1.0,,
4014,3,4.0,1.0,,,,
4015,1,4.0,2.0,6.0,0.0,,
4016,4,0.0,1.0,5.0,,,
4017,5,4.0,3.0,,,,
4018,3,0.0,5.0,,,,
4019,5,4.0,2.0,,,,
4020,4,5.0,3.0,1.0,0.0,,
4021,5,4.0,0.0,6.0,1.0,,
4022,6,5.0,,,,,
4023,5,4.0,0.0,,,,
4024,3,0.0,5.0,,,,
4025,0,3.0,5.0,2.0,6.0,,
4026,3,4.0,6.0,0.0,5.0,,
4027,5,3.0,4.0,0.0,2.0,,
4028,3,4.0,6.0,,,,
4029,4,5.0,0.0,2.0,3.0,,
4030,4,5.0,,,,,
4031,5,,,,,,
4032,4,5.0,1.0,2.0,0.0,,
4033,5,4.0,0.0,3.0,1.0,,
4337,4,5.0,0.0,2.0,6.0,,
4338,4,5.0,1.0,,,,
4339,5,1.0,,,,,
4340,5,3.0,2.0,,,,
4341,0,2.0,3.0,6.0,4.0,,
4342,0,4.0,5.0,2.0,,,
4343,4,5.0,2.0,3.0,,,
4344,5,3.0,4.0,,,,
4345,5,4.0,0.0,,,,
4346,3,6.0,,,,,
4347,0,4.0,2.0,6.0,5.0,,
4348,5,4.0,0.0,3.0,,,
4349,6,2.0,,,,,
4350,5,3.0,4.0,0.0,,,
4351,5,3.0,0.0,,,,
4352,4,0.0,5.0,,,,
4353,3,6.0,,,,,
4354,3,,,,,,
4355,5,0.0,4.0,,,,
4356,5,0.0,4.0,2.0,3.0,,
4357,1,,,,,,
4359,5,6.0,1.0,3.0,4.0,,
4360,0,4.0,5.0,2.0,,,
4361,4,5.0,0.0,,,,
4362,3,0.0,4.0,,,,
4363,0,2.0,3.0,5.0,,,
4364,0,2.0,3.0,6.0,4.0,,
4365,5,3.0,4.0,0.0,2.0,,
4417,4,1.0,5.0,0.0,6.0,,
4418,4,5.0,0.0,1.0,3.0,,
4419,4,0.0,5.0,2.0,,,
4420,0,,,,,,
4421,5,,,,,,
4422,6,0.0,3.0,2.0,4.0,,
4423,2,5.0,,,,,
4425,5,,,,,,
4426,5,4.0,0.0,1.0,2.0,,
4427,3,0.0,,,,,
4428,6,4.0,2.0,3.0,0.0,,
4429,0,3.0,,,,,
4430,3,0.0,,,,,
4431,1,5.0,4.0,0.0,3.0,,
4432,0,3.0,,,,,
4433,5,1.0,0.0,3.0,4.0,,
4434,6,4.0,,,,,
4435,5,4.0,0.0,2.0,3.0,,
4436,6,,,,,,
4437,2,6.0,3.0,0.0,4.0,,
4438,0,4.0,,,,,
4439,5,6.0,0.0,1.0,2.0,,
4440,4,0.0,5.0,3.0,,,
4441,0,,,,,,
4442,2,5.0,0.0,3.0,,,
4443,2,,,,,,
4446,4,5.0,0.0,2.0,3.0,,
4447,4,0.0,,,,,
4448,5,2.0,4.0,0.0,,,
4449,5,4.0,2.0,3.0,0.0,,
4450,3,5.0,,,,,
4451,4,5.0,,,,,
4452,5,4.0,2.0,,,,
4453,3,5.0,2.0,,,,
4454,0,,,,,,
4455,3,,,,,,
4456,6,,,,,,
4457,4,5.0,0.0,2.0,,,
4458,0,5.0,1.0,6.0,3.0,,
4459,0,4.0,2.0,,,,
4460,3,4.0,1.0,0.0,5.0,,
4461,0,,,,,,
4462,4,5.0,3.0,2.0,0.0,,
4463,2,1.0,3.0,5.0,,,
4464,4,0.0,5.0,,,,
4465,5,0.0,3.0,4.0,6.0,,
4466,1,2.0,,,,,
4467,5,4.0,6.0,2.0,,,
4468,5,4.0,,,,,
4469,3,4.0,2.0,0.0,6.0,,
4470,2,,,,,,
4471,6,,,,,,
4472,5,0.0,4.0,,,,
4473,4,5.0,0.0,,,,
4474,4,5.0,0.0,2.0,,,
4475,3,0.0,6.0,,,,
4476,0,,,,,,
4477,1,,,,,,
4478,5,4.0,0.0,3.0,,,
4479,1,0.0,4.0,3.0,,,
4480,5,,,,,,
4481,1,,,,,,
4482,5,4.0,,,,,
4483,3,2.0,5.0,4.0,6.0,,
4484,3,4.0,2.0,5.0,,,
4485,3,4.0,2.0,5.0,,,
4486,5,,,,,,
4487,2,0.0,5.0,,,,
4488,5,,,,,,
4489,3,0.0,4.0,,,,
4490,3,5.0,0.0,,,,
4491,1,4.0,0.0,5.0,6.0,,
4492,4,3.0,0.0,,,,
4493,5,0.0,4.0,1.0,2.0,,
4494,5,,,,,,
4495,4,5.0,0.0,,,,
4496,5,2.0,,,,,
4497,4,1.0,5.0,3.0,0.0,,
4498,4,5.0,,,,,
4499,5,1.0,0.0,,,,
4500,4,0.0,2.0,3.0,1.0,,
4501,0,5.0,4.0,,,,
4502,5,4.0,0.0,3.0,,,
4503,5,4.0,0.0,3.0,1.0,,
4504,0,3.0,,,,,
4505,0,4.0,2.0,,,,
4507,3,2.0,6.0,0.0,5.0,,
4508,4,,,,,,
4509,4,0.0,1.0,,,,
4510,5,2.0,6.0,3.0,0.0,,
4511,3,5.0,0.0,,,,
4512,0,,,,,,
4513,5,4.0,2.0,,,,
4514,4,0.0,5.0,2.0,,,
4515,5,4.0,1.0,3.0,,,
4516,0,2.0,5.0,4.0,3.0,,
4517,6,0.0,4.0,3.0,5.0,,
4519,3,6.0,,,,,
4520,0,,,,,,
4521,5,4.0,,,,,
4522,5,0.0,4.0,1.0,,,
4523,3,4.0,,,,,
4524,6,3.0,0.0,5.0,1.0,,
4525,3,0.0,2.0,4.0,,,
4527,3,2.0,6.0,0.0,5.0,,
4528,0,,,,,,
4529,5,2.0,6.0,3.0,0.0,,
4530,4,5.0,0.0,2.0,,,
4531,4,5.0,1.0,3.0,,,
4534,4,0.0,5.0,2.0,3.0,,
4535,4,0.0,5.0,3.0,2.0,,
4536,5,1.0,6.0,0.0,,,
4537,1,2.0,3.0,0.0,6.0,,
4538,2,5.0,,,,,
4539,0,,,,,,
4540,6,3.0,4.0,0.0,2.0,,
4541,5,4.0,0.0,,,,
4543,6,2.0,5.0,,,,
4544,3,5.0,6.0,,,,
4545,4,5.0,,,,,
4546,3,5.0,6.0,,,,
4547,5,4.0,2.0,0.0,3.0,,
4548,5,0.0,,,,,
4549,4,5.0,,,,,
4550,5,4.0,1.0,0.0,6.0,,
4551,5,4.0,,,,,
4552,4,5.0,,,,,
4553,4,5.0,1.0,,,,
4554,4,0.0,3.0,2.0,,,
4555,5,4.0,2.0,0.0,3.0,,
4556,4,0.0,3.0,2.0,,,
4557,3,5.0,6.0,0.0,2.0,,
4558,0,2.0,5.0,4.0,,,
4718,5,4.0,3.0,0.0,2.0,,
4719,1,2.0,0.0,3.0,5.0,,
4720,5,2.0,0.0,3.0,1.0,,
4721,4,5.0,,,,,
4722,0,3.0,4.0,,,,
4724,4,2.0,0.0,5.0,1.0,,
4725,0,1.0,4.0,6.0,2.0,,
4726,4,,,,,,
4727,5,4.0,,,,,
4728,4,6.0,3.0,5.0,,,
4729,3,2.0,0.0,1.0,5.0,,
4730,5,4.0,,,,,
4731,0,3.0,4.0,,,,
4732,5,4.0,,,,,
4733,0,2.0,4.0,,,,
4734,5,0.0,4.0,,,,
4735,4,5.0,0.0,2.0,3.0,,
4736,5,4.0,3.0,0.0,2.0,,
5159,5,,,,,,
5160,4,,,,,,
5161,2,3.0,0.0,,,,
5162,6,2.0,5.0,3.0,4.0,,
5163,6,2.0,5.0,3.0,4.0,,
5164,2,3.0,5.0,6.0,,,
5165,5,6.0,0.0,4.0,1.0,,
5167,3,6.0,4.0,0.0,1.0,,
5168,4,,,,,,
5169,4,0.0,5.0,,,,
5170,4,5.0,0.0,2.0,3.0,,
5171,0,6.0,5.0,1.0,4.0,,
5172,4,0.0,5.0,,,,
5174,5,0.0,2.0,6.0,3.0,,
5175,2,5.0,,,,,
5176,5,4.0,0.0,2.0,,,
5177,2,4.0,5.0,0.0,3.0,,
5195,6,0.0,3.0,4.0,5.0,,
5196,4,5.0,,,,,
5197,6,0.0,2.0,1.0,3.0,,
5198,0,3.0,,,,,
5199,5,4.0,0.0,,,,
5200,0,,,,,,
5201,3,5.0,4.0,,,,
5202,5,4.0,1.0,0.0,2.0,,
5203,0,6.0,5.0,2.0,,,
5204,4,,,,,,
5205,2,,,,,,
5206,3,5.0,4.0,0.0,,,
5207,5,,,,,,
5208,5,2.0,4.0,1.0,,,
5209,0,,,,,,
5210,5,4.0,3.0,2.0,0.0,,
5211,6,0.0,2.0,1.0,3.0,,
5212,5,3.0,6.0,0.0,2.0,,
5213,3,2.0,0.0,6.0,1.0,,
5214,4,5.0,,,,,
5215,5,2.0,1.0,4.0,0.0,,
5216,5,2.0,1.0,4.0,0.0,,
5217,2,,,,,,
5218,5,4.0,3.0,0.0,,,
5219,5,4.0,,,,,
5220,5,3.0,1.0,,,,
5221,4,5.0,,,,,
5222,5,,,,,,
5223,5,2.0,,,,,
5224,3,,,,,,
5225,2,,,,,,
5226,3,2.0,4.0,1.0,,,
5227,5,2.0,,,,,
5228,3,,,,,,
5229,3,,,,,,
5230,0,5.0,1.0,3.0,4.0,,
5231,3,5.0,0.0,4.0,,,
5232,3,6.0,0.0,5.0,2.0,,
5233,2,,,,,,
5234,3,4.0,5.0,0.0,,,
5235,4,0.0,5.0,2.0,3.0,,
5236,5,6.0,1.0,,,,
5237,3,,,,,,
5238,3,4.0,2.0,0.0,5.0,,
5693,6,5.0,,,,,
5694,5,6.0,3.0,4.0,0.0,,
5695,5,2.0,6.0,1.0,0.0,,
5696,0,,,,,,
5697,5,0.0,1.0,6.0,4.0,,
5698,5,,,,,,
5699,4,5.0,0.0,2.0,3.0,,
5700,0,3.0,,,,,
5701,5,4.0,,,,,
5702,4,5.0,0.0,,,,
5703,5,,,,,,
5704,5,4.0,2.0,,,,
5705,2,,,,,,
5706,5,4.0,,,,,
5707,4,,,,,,
5708,3,4.0,5.0,0.0,,,
5709,2,,,,,,
5710,3,6.0,2.0,0.0,4.0,,
5711,5,3.0,4.0,,,,
5712,2,4.0,5.0,,,,
5714,4,5.0,,,,,
5715,3,2.0,5.0,4.0,0.0,,
5716,5,4.0,,,,,
5717,4,0.0,6.0,3.0,,,
6079,0,3.0,6.0,5.0,4.0,,
6080,0,5.0,4.0,6.0,3.0,,
6081,5,3.0,0.0,6.0,,,
6082,3,,,,,,
6083,5,0.0,,,,,
6084,0,4.0,2.0,3.0,,,
6085,0,4.0,2.0,,,,
6086,4,0.0,,,,,
6087,2,,,,,,
6088,4,5.0,0.0,2.0,3.0,,
6089,4,1.0,,,,,
6090,4,5.0,0.0,2.0,3.0,,
6091,4,2.0,5.0,0.0,1.0,,
