,0,1,2,3
1,Write-In cells: 534,,,
2,Overvote cells: 150,,,
3,Diana I. Ayala: 0,,,
4,Antoinette D. Glover: 1,,,
5,Tamika Mapp: 2,,,
6,Manuel Onativia: 3,,,
25126,0,1.0,2.0,3.0
25127,0,2.0,,
25661,2,1.0,3.0,0.0
25662,0,3.0,2.0,
25663,3,,,
25664,2,,,
25665,0,3.0,1.0,2.0
25666,1,0.0,,
25981,2,,,
25982,2,0.0,3.0,1.0
25983,2,3.0,0.0,1.0
25984,1,0.0,2.0,3.0
25986,0,2.0,1.0,3.0
25987,2,3.0,1.0,0.0
25988,2,0.0,3.0,1.0
26022,1,0.0,2.0,3.0
26025,3,0.0,1.0,2.0
26026,0,,,
26027,0,,,
26029,0,3.0,1.0,2.0
26030,2,1.0,0.0,3.0
26636,2,1.0,0.0,3.0
26638,0,,,
26639,0,,,
26640,0,1.0,2.0,3.0
26641,0,2.0,3.0,1.0
26642,2,1.0,,
26643,0,2.0,,
26644,0,,,
26645,2,0.0,1.0,3.0
26646,0,,,
26647,0,2.0,1.0,3.0
26648,0,1.0,3.0,2.0
26649,0,,,
26650,0,,,
26664,0,3.0,1.0,2.0
26665,2,1.0,0.0,3.0
26666,0,,,
26667,0,,,
26670,0,,,
26671,0,3.0,2.0,1.0
26672,2,0.0,,
26673,0,,,
26674,0,,,
26675,0,2.0,1.0,3.0
26677,0,,,
26678,0,1.0,2.0,3.0
26679,0,3.0,1.0,2.0
26681,0,2.0,,
26682,0,2.0,,
26683,0,1.0,,
26684,0,2.0,,
26689,2,0.0,3.0,1.0
26690,2,0.0,,
26691,0,2.0,1.0,3.0
26692,0,2.0,3.0,1.0
26693,0,2.0,,
26694,2,0.0,1.0,3.0
26695,0,,,
26696,0,,,
26697,1,0.0,3.0,2.0
26698,2,1.0,3.0,0.0
26699,0,1.0,2.0,3.0
26700,0,,,
26701,0,2.0,3.0,1.0
26702,2,3.0,0.0,1.0
26703,0,2.0,3.0,1.0
26704,0,1.0,2.0,3.0
26705,0,,,
26706,0,3.0,1.0,2.0
26707,0,,,
26708,0,2.0,,
26709,0,1.0,2.0,
26710,1,0.0,2.0,3.0
26711,2,3.0,1.0,0.0
26712,0,,,
26713,0,2.0,3.0,
26714,0,,,
26853,0,1.0,3.0,2.0
26854,0,,,
26855,2,0.0,1.0,3.0
26856,0,,,
26857,1,0.0,2.0,3.0
26858,2,0.0,,
26859,2,0.0,,
26860,0,2.0,3.0,1.0
26861,0,2.0,3.0,1.0
26862,2,,,
26863,2,,,
26864,2,0.0,3.0,1.0
26865,0,2.0,3.0,1.0
26866,2,,,
27389,0,,,
27390,0,2.0,3.0,1.0
27391,0,,,
27392,0,2.0,3.0,1.0
27393,0,1.0,,
27394,0,2.0,,
27395,2,1.0,0.0,
27577,2,0.0,,
28048,1,2.0,0.0,3.0
28078,0,,,
28080,0,,,
28122,0,,,
28417,0,3.0,1.0,2.0
28471,0,2.0,1.0,3.0
28472,0,2.0,,
28473,2,1.0,0.0,
28475,2,3.0,,
28476,2,1.0,,
28477,0,,,
28667,0,,,
28668,0,1.0,2.0,3.0
28669,0,2.0,3.0,1.0
28670,0,2.0,,
28671,0,,,
28672,2,0.0,,
28674,0,2.0,3.0,1.0
28675,0,2.0,3.0,1.0
28676,0,,,
28677,0,3.0,1.0,2.0
28972,0,,,
28973,0,2.0,3.0,
28975,2,,,
28976,0,,,
28977,0,,,
28978,0,1.0,,
29238,2,0.0,,
29239,2,0.0,1.0,3.0
29240,2,0.0,1.0,3.0
29241,0,2.0,1.0,3.0
29242,0,2.0,1.0,3.0
29244,1,3.0,,
29245,0,2.0,3.0,1.0
29246,0,2.0,3.0,1.0
29247,0,,,
29249,0,,,
29420,0,,,
29421,0,,,
29422,0,1.0,2.0,
29423,0,2.0,1.0,3.0
29424,0,2.0,,
29425,0,2.0,,
30046,0,,,
30047,0,2.0,,
30048,0,,,
30049,0,2.0,1.0,
30710,0,2.0,3.0,1.0
30711,2,0.0,1.0,
30712,1,,,
30713,0,2.0,,
30714,2,,,
30715,0,1.0,2.0,3.0
30716,2,,,
30864,0,2.0,1.0,3.0
30865,0,2.0,1.0,3.0
30866,0,1.0,,
30867,0,2.0,3.0,
30868,0,2.0,1.0,3.0
30869,0,1.0,2.0,3.0
30871,1,2.0,3.0,0.0
30872,0,,,
30873,0,3.0,,
