,0,1,2,3
1,Write-In cells: 290,,,
2,Overvote cells: 85,,,
3,Alec Brook-Krasny: 0,,,
4,Joseph Packer: 1,,,
5,Ari Kagan: 2,,,
6,Steven D. Patzer: 3,,,
8852,1,3.0,0.0,2.0
8853,2,,,
8854,2,3.0,0.0,1.0
8855,0,,,
9002,3,0.0,2.0,1.0
9097,0,1.0,,
9596,0,2.0,1.0,
9598,2,3.0,,
9599,3,,,
9600,2,0.0,3.0,
9601,2,,,
9602,3,2.0,0.0,1.0
9603,3,,,
9604,2,1.0,3.0,0.0
9605,1,3.0,2.0,0.0
9606,3,,,
9607,1,3.0,2.0,0.0
9609,3,0.0,2.0,
9610,3,2.0,,
9611,2,1.0,0.0,3.0
9612,3,,,
9613,3,,,
9792,3,1.0,2.0,0.0
9793,2,,,
9794,2,3.0,0.0,
9795,2,0.0,1.0,3.0
9897,0,2.0,,
9898,2,0.0,1.0,3.0
9899,2,1.0,3.0,0.0
9900,1,2.0,,
9901,2,,,
9945,3,2.0,0.0,
9946,3,2.0,0.0,
9947,2,,,
9948,3,2.0,1.0,
9949,3,2.0,0.0,1.0
9950,2,0.0,3.0,
9951,3,2.0,0.0,1.0
9952,1,2.0,,
9953,3,1.0,2.0,
9954,2,0.0,1.0,3.0
9955,0,3.0,2.0,1.0
9956,2,,,
9957,0,3.0,2.0,
10180,2,3.0,,
10181,3,1.0,,
10182,2,3.0,1.0,0.0
10183,2,3.0,1.0,0.0
10184,3,2.0,0.0,1.0
10185,2,,,
10186,2,,,
10187,2,3.0,1.0,
10188,2,3.0,,
10189,2,3.0,,
10207,0,2.0,1.0,3.0
10208,0,3.0,2.0,1.0
10209,0,1.0,2.0,3.0
10297,3,2.0,1.0,0.0
10298,3,2.0,,
10299,2,,,
10300,2,,,
10301,1,3.0,0.0,2.0
10302,2,3.0,0.0,1.0
10303,0,3.0,2.0,
10304,1,,,
10305,0,3.0,2.0,
10306,0,2.0,1.0,3.0
10307,3,0.0,,
10308,3,2.0,0.0,1.0
10534,2,,,
10535,2,3.0,,
10536,2,,,
10537,2,0.0,3.0,
10538,1,,,
10539,3,2.0,,
10540,3,,,
10541,3,,,
10542,3,,,
10545,2,3.0,1.0,
10546,2,1.0,,
10547,2,0.0,3.0,
10548,2,0.0,1.0,
10549,2,,,
10715,1,3.0,0.0,2.0
10717,2,,,
10718,2,,,
10719,0,3.0,,
10805,3,,,
10806,1,0.0,2.0,3.0
10847,2,,,
10848,1,3.0,0.0,2.0
10849,2,,,
10850,2,,,
10851,2,,,
10852,3,,,
10853,3,0.0,2.0,1.0
10854,2,3.0,,
10855,3,,,
10873,2,,,
10874,0,2.0,3.0,1.0
10875,0,3.0,2.0,1.0
10876,3,2.0,0.0,1.0
10877,3,2.0,1.0,0.0
10878,2,3.0,0.0,1.0
10879,2,,,
10881,3,,,
10882,3,2.0,0.0,1.0
10883,0,2.0,1.0,3.0
10884,2,0.0,,
10885,2,3.0,,
10886,2,0.0,1.0,3.0
10887,2,,,
10888,2,,,
10890,1,,,
10891,3,,,
10892,2,,,
10893,2,,,
10894,3,2.0,0.0,
10895,1,3.0,0.0,2.0
10897,3,,,
10899,3,,,
10900,2,0.0,1.0,
11524,0,3.0,2.0,
12134,2,3.0,1.0,
12135,2,,,
12136,1,,,
12137,2,3.0,0.0,1.0
12138,3,2.0,,
12139,2,0.0,1.0,3.0
12140,1,,,
12141,3,2.0,,
12142,2,3.0,0.0,1.0
12143,3,,,
12145,2,0.0,1.0,3.0
12146,2,0.0,1.0,3.0
12147,2,3.0,0.0,1.0
12148,2,3.0,,
12149,3,,,
12150,3,1.0,0.0,2.0
12151,2,0.0,1.0,3.0
12511,3,,,
12825,2,0.0,3.0,1.0
12826,3,2.0,,
12827,2,0.0,3.0,1.0
12828,0,2.0,,
12829,3,2.0,,
12830,3,2.0,,
12831,3,0.0,1.0,
12832,3,2.0,,
12833,3,0.0,,
12834,3,,,
14291,1,0.0,,
14676,0,2.0,1.0,
14677,2,0.0,,
14678,0,3.0,2.0,1.0
14679,3,2.0,1.0,
14680,2,3.0,0.0,
14682,2,,,
14683,2,,,
14684,2,1.0,3.0,
14685,2,3.0,1.0,0.0
14686,3,2.0,0.0,1.0
14687,2,3.0,1.0,0.0
14688,3,1.0,,
14689,2,3.0,,
14690,2,1.0,0.0,3.0
15182,3,2.0,1.0,0.0
15183,2,1.0,0.0,3.0
15184,3,,,
15185,2,3.0,1.0,0.0
15186,2,0.0,1.0,
15187,3,2.0,,
15188,3,,,
15189,3,,,
15190,3,,,
15191,3,,,
15192,2,,,
15193,2,,,
15194,2,1.0,3.0,
15195,2,,,
15196,3,,,
15197,2,,,
15198,0,2.0,,
15280,2,,,
15281,3,2.0,,
15282,3,1.0,2.0,0.0
15283,0,,,
15284,3,,,
15285,2,3.0,,
15286,2,0.0,1.0,
15287,3,,,
16182,0,,,
17043,2,,,
17044,2,3.0,1.0,0.0
17045,3,2.0,,
17046,0,1.0,3.0,2.0
17047,1,,,
17048,1,,,
17267,2,0.0,,
17268,0,3.0,2.0,1.0
17269,3,1.0,,
17270,2,,,
17271,2,,,
17272,2,1.0,3.0,0.0
17273,3,2.0,,
17274,3,,,
17275,3,2.0,0.0,
17276,3,,,
17322,1,,,
17323,1,,,
17324,1,3.0,2.0,0.0
17325,2,,,
17326,3,2.0,,
17327,3,0.0,2.0,
17328,3,0.0,2.0,
17329,3,0.0,2.0,1.0
17330,3,0.0,,
17331,3,,,
17424,3,2.0,0.0,1.0
17584,0,1.0,,
17585,3,0.0,2.0,1.0
17586,2,,,
17588,2,,,
17589,3,2.0,0.0,1.0
17590,3,,,
17591,2,,,
17592,3,,,
17593,3,2.0,,
17594,3,2.0,,
17595,2,0.0,1.0,
17596,3,0.0,,
17597,2,,,
17598,2,1.0,,
17599,3,,,
17600,2,,,
17601,2,1.0,,
17602,0,1.0,,
17603,2,3.0,0.0,
17604,2,3.0,,
17605,2,3.0,,
17606,3,2.0,0.0,1.0
17607,2,,,
17608,2,3.0,1.0,
17609,0,3.0,2.0,
17611,2,,,
17612,2,,,
17613,2,,,
17614,2,,,
17615,3,,,
17616,3,,,
17676,3,,,
17677,2,,,
17678,2,,,
17679,2,,,
17680,2,,,
17681,2,,,
17682,2,,,
17683,3,2.0,0.0,1.0
17684,2,,,
17685,2,,,
17686,2,3.0,,
17687,2,,,
17688,2,,,
17689,2,,,
17690,0,,,
17691,2,,,
17692,0,1.0,2.0,
17693,3,2.0,,
17694,3,2.0,,
17695,2,3.0,,
17696,2,,,
17697,2,,,
17698,2,3.0,,
17699,2,3.0,,
17700,2,,,
17701,2,,,
17702,2,,,
17703,2,,,
17704,2,,,
17705,2,,,
17707,2,3.0,,
17708,3,2.0,0.0,
17709,2,,,
17710,3,,,
17711,3,,,
17712,2,0.0,1.0,3.0
17713,2,,,
17714,2,3.0,1.0,
17717,3,1.0,,
17718,2,,,
17719,2,3.0,,
17720,2,1.0,,
17721,3,2.0,0.0,1.0
17722,1,2.0,0.0,
17723,3,1.0,2.0,
17724,3,2.0,,
17725,2,0.0,1.0,3.0
17726,2,3.0,,
17727,1,2.0,,
17728,2,,,
17729,2,0.0,1.0,3.0
17912,3,1.0,0.0,2.0
17913,3,2.0,0.0,
17915,2,1.0,,
18056,2,,,
18057,2,0.0,1.0,3.0
18058,3,,,
18059,2,3.0,,
18717,1,3.0,0.0,2.0
18718,1,,,
18721,0,2.0,3.0,1.0
19375,3,,,
19376,0,,,
19378,0,2.0,1.0,3.0
19379,1,,,
19380,0,2.0,1.0,3.0
19381,2,3.0,0.0,
19382,3,2.0,1.0,
19383,2,0.0,1.0,3.0
19384,2,1.0,3.0,
19385,2,,,
19386,0,2.0,1.0,3.0
19387,3,2.0,1.0,0.0
19388,0,1.0,2.0,3.0
19874,3,,,
19875,3,2.0,0.0,
19876,1,3.0,2.0,0.0
19877,2,,,
19878,1,3.0,2.0,0.0
19879,2,3.0,0.0,1.0
19880,3,,,
19881,3,,,
19883,1,3.0,2.0,0.0
19884,2,1.0,3.0,0.0
19885,3,,,
19886,2,3.0,1.0,0.0
19887,3,2.0,,
19888,3,2.0,0.0,
19889,0,,,
19890,2,,,
19891,2,,,
19892,2,,,
19893,3,,,
19908,2,,,
19909,2,,,
19912,3,2.0,,
19913,2,,,
19914,3,,,
19915,3,2.0,,
19917,3,,,
19918,2,1.0,,
19919,2,,,
19920,1,,,
19922,2,,,
19923,2,,,
19924,2,,,
20198,2,,,
20200,2,3.0,0.0,
20267,2,3.0,1.0,0.0
20269,3,,,
20270,2,0.0,3.0,
20271,2,0.0,,
20272,3,2.0,0.0,1.0
20273,2,0.0,,
20274,2,0.0,1.0,
20275,2,1.0,3.0,0.0
20276,2,,,
20277,2,1.0,0.0,3.0
20278,2,,,
20279,2,3.0,,
20280,3,2.0,0.0,
20282,2,3.0,,
20283,3,,,
20284,1,,,
20778,3,2.0,1.0,0.0
