,0,1,2,3,4,5
28505,5,,,,,
28506,0,1.0,2.0,5.0,4.0,
29773,2,3.0,5.0,,,
29774,5,,,,,
29777,5,,,,,
29779,5,,,,,
29780,1,0.0,3.0,5.0,2.0,
29785,3,,,,,
29786,0,,,,,
29789,0,3.0,1.0,5.0,4.0,
29790,2,5.0,3.0,,,
29792,0,2.0,,,,
29795,0,,,,,
29796,5,,,,,
29797,0,,,,,
29799,1,,,,,
29803,5,,,,,
29804,2,,,,,
29806,5,0.0,,,,
31831,5,,,,,
31834,0,2.0,,,,
31836,5,0.0,,,,
31837,5,,,,,
31840,0,,,,,
31842,0,3.0,1.0,5.0,4.0,
31843,0,,,,,
31846,5,2.0,0.0,,,
31848,2,,,,,
31849,0,5.0,4.0,2.0,,
31851,1,,,,,
31854,0,,,,,
31855,0,1.0,5.0,3.0,2.0,
32439,0,3.0,,,,
32441,0,,,,,
32443,3,0.0,2.0,,,
32445,0,1.0,2.0,3.0,5.0,
32447,2,1.0,5.0,4.0,0.0,
32449,2,0.0,,,,
32451,5,0.0,1.0,2.0,3.0,
32453,1,,,,,
32455,0,,,,,
32457,5,,,,,
32459,0,2.0,1.0,3.0,,
32461,0,5.0,2.0,1.0,3.0,
32463,0,2.0,1.0,3.0,5.0,
32465,5,,,,,
32467,0,5.0,,,,
32469,5,,,,,
32471,0,1.0,2.0,3.0,5.0,
32473,2,5.0,1.0,3.0,4.0,
32475,0,3.0,1.0,,,
32477,0,3.0,2.0,,,
32479,0,2.0,3.0,1.0,5.0,
32481,1,0.0,5.0,3.0,2.0,
32483,0,3.0,1.0,,,
32485,0,5.0,,,,
32488,0,2.0,1.0,,,
32490,0,,,,,
32494,2,,,,,
32496,0,,,,,
32498,0,,,,,
32500,0,,,,,
32502,2,0.0,1.0,3.0,,
32504,0,,,,,
32506,5,3.0,1.0,2.0,4.0,
32508,0,1.0,,,,
32510,0,1.0,2.0,3.0,5.0,
32512,0,5.0,3.0,,,
32514,0,,,,,
32516,0,2.0,5.0,,,
32518,0,5.0,,,,
32520,5,,,,,
32522,2,5.0,,,,
32524,0,,,,,
32526,1,5.0,,,,
32528,0,2.0,5.0,3.0,1.0,
32530,0,,,,,
32532,2,0.0,5.0,,,
32534,2,5.0,0.0,,,
32536,2,5.0,0.0,,,
32539,2,5.0,0.0,,,
32540,2,5.0,,,,
32542,2,5.0,,,,
32544,1,4.0,0.0,5.0,2.0,
32546,5,0.0,,,,
32548,5,0.0,2.0,,,
32550,0,,,,,
32552,2,,,,,
32555,2,5.0,,,,
32556,0,,,,,
32558,0,,,,,
32560,2,,,,,
32562,5,0.0,1.0,,,
32564,2,,,,,
32566,3,2.0,4.0,5.0,1.0,
32568,0,5.0,,,,
32570,0,,,,,
32572,0,,,,,
32574,2,,,,,
32576,5,0.0,,,,
32578,5,0.0,,,,
32580,0,2.0,1.0,5.0,,
32582,2,0.0,,,,
32586,0,3.0,1.0,,,
32587,0,,,,,
32589,0,3.0,1.0,2.0,5.0,
32591,0,2.0,5.0,1.0,3.0,
32595,0,5.0,2.0,3.0,1.0,
32597,0,3.0,,,,
32599,0,,,,,
32601,2,,,,,
32603,5,,,,,
32604,0,,,,,
32606,0,,,,,
32608,0,,,,,
32610,5,2.0,3.0,0.0,,
32612,5,0.0,1.0,,,
32618,5,1.0,2.0,0.0,4.0,
32620,2,0.0,,,,
32622,0,,,,,
32624,0,,,,,
32954,5,1.0,2.0,3.0,4.0,
32955,0,3.0,2.0,5.0,,
32958,0,3.0,2.0,5.0,,
32959,0,1.0,5.0,2.0,3.0,
32960,0,2.0,,,,
32961,0,5.0,3.0,,,
32962,0,,,,,
32965,0,,,,,
32968,0,,,,,
32969,0,3.0,1.0,5.0,2.0,
32971,0,,,,,
32974,0,2.0,3.0,5.0,1.0,
32975,0,2.0,,,,
32977,0,2.0,,,,
32978,5,2.0,4.0,0.0,1.0,
32982,0,,,,,
32983,2,5.0,4.0,0.0,,
32986,5,1.0,2.0,3.0,4.0,
32988,0,3.0,1.0,4.0,2.0,
32989,0,2.0,,,,
32992,1,2.0,5.0,3.0,4.0,
32995,0,,,,,
32996,0,,,,,
33002,0,1.0,5.0,2.0,3.0,
33003,0,2.0,,,,
33004,5,2.0,1.0,,,
33009,5,1.0,2.0,3.0,4.0,
33010,5,2.0,1.0,3.0,0.0,
33012,5,,,,,
33041,0,2.0,,,,
33042,0,,,,,
33043,0,2.0,1.0,5.0,,
33044,0,,,,,
33046,0,2.0,,,,
33047,0,2.0,,,,
33048,0,1.0,,,,
33049,0,2.0,,,,
33050,0,2.0,,,,
33051,0,2.0,,,,
33052,5,2.0,1.0,,,
33053,0,,,,,
33054,5,0.0,,,,
33055,2,1.0,,,,
33056,5,0.0,,,,
33057,0,,,,,
33058,5,,,,,
33059,0,,,,,
33060,2,3.0,5.0,1.0,,
33061,5,,,,,
33062,2,3.0,5.0,,,
33063,5,2.0,4.0,1.0,3.0,
33064,5,1.0,4.0,3.0,2.0,
33065,0,,,,,
33066,5,2.0,3.0,0.0,,
33067,5,0.0,2.0,3.0,1.0,
33129,3,0.0,,,,
33132,0,5.0,2.0,,,
33133,2,,,,,
33135,0,5.0,2.0,,,
33137,2,0.0,5.0,3.0,1.0,
33139,0,2.0,,,,
33187,2,5.0,0.0,,,
33189,0,1.0,4.0,3.0,2.0,
33191,5,,,,,
33193,0,1.0,2.0,,,
33195,0,1.0,2.0,3.0,5.0,
33197,0,1.0,2.0,3.0,5.0,
33199,5,3.0,,,,
33201,2,,,,,
33203,5,,,,,
33205,0,,,,,
33207,5,,,,,
33210,0,3.0,4.0,1.0,5.0,
33211,0,,,,,
33213,5,0.0,,,,
33215,0,,,,,
33217,4,5.0,1.0,3.0,2.0,
33219,4,5.0,2.0,0.0,1.0,
33221,5,,,,,
33223,2,,,,,
33226,2,5.0,,,,
33227,5,,,,,
33229,0,1.0,2.0,3.0,5.0,
33231,5,,,,,
34370,2,5.0,1.0,3.0,4.0,
34486,0,,,,,
34488,1,0.0,5.0,2.0,3.0,
34490,0,2.0,3.0,1.0,4.0,
34492,0,1.0,5.0,,,
34494,5,2.0,0.0,1.0,,
34496,5,1.0,3.0,,,
34497,0,4.0,,,,
34500,3,1.0,,,,
34502,0,1.0,,,,
34504,2,3.0,1.0,,,
34507,5,0.0,,,,
34508,0,,,,,
34513,2,4.0,5.0,1.0,3.0,
34514,5,2.0,1.0,3.0,4.0,
34516,0,,,,,
34519,2,,,,,
34520,2,5.0,1.0,,,
34524,0,,,,,
34525,5,,,,,
34528,0,2.0,1.0,,,
34529,0,5.0,1.0,3.0,2.0,
34531,5,0.0,,,,
34534,0,,,,,
34535,0,,,,,
34537,0,,,,,
34542,2,0.0,,,,
34544,3,0.0,,,,
34547,2,,,,,
34549,2,,,,,
34550,2,,,,,
34553,0,,,,,
34554,2,,,,,
34556,2,,,,,
34558,0,5.0,2.0,,,
34560,0,2.0,1.0,,,
34565,0,2.0,5.0,,,
34566,2,0.0,,,,
34569,0,1.0,2.0,3.0,5.0,
34574,0,2.0,,,,
34576,2,5.0,0.0,1.0,3.0,
34578,0,2.0,,,,
34580,1,,,,,
34581,2,,,,,
34582,2,,,,,
34584,0,3.0,,,,
34585,0,2.0,1.0,3.0,5.0,
34588,1,,,,,
34589,0,2.0,5.0,,,
34591,5,2.0,,,,
34593,2,0.0,,,,
34596,0,3.0,,,,
34597,2,1.0,,,,
34599,0,5.0,,,,
34601,1,2.0,,,,
34603,0,,,,,
34606,0,,,,,
34608,2,0.0,,,,
34610,3,2.0,1.0,5.0,,
34611,0,,,,,
34613,0,,,,,
34615,0,1.0,5.0,,,
34617,0,1.0,2.0,4.0,3.0,
34621,0,5.0,1.0,,,
34623,2,0.0,1.0,5.0,3.0,
34627,0,,,,,
34629,0,,,,,
34631,5,2.0,,,,
34637,3,,,,,
34638,0,3.0,1.0,5.0,2.0,
34641,0,1.0,5.0,4.0,2.0,
34643,2,0.0,,,,
34644,2,5.0,3.0,1.0,0.0,
34645,0,4.0,3.0,1.0,2.0,
34646,3,,,,,
34648,0,5.0,1.0,,,
34649,0,2.0,,,,
34652,0,2.0,,,,
34653,5,,,,,
34654,2,,,,,
34655,0,5.0,3.0,2.0,,
34658,0,5.0,2.0,,,
34659,0,2.0,3.0,5.0,1.0,
34667,2,5.0,0.0,,,
34670,5,2.0,1.0,0.0,,
34671,2,,,,,
34675,2,5.0,0.0,3.0,1.0,
34677,0,5.0,3.0,2.0,1.0,
34679,2,,,,,
34681,2,,,,,
34683,0,5.0,3.0,2.0,1.0,
34684,2,0.0,,,,
34686,0,,,,,
34688,0,,,,,
34692,2,,,,,
34693,2,5.0,0.0,4.0,,
35408,5,1.0,2.0,3.0,4.0,
35410,0,1.0,3.0,,,
35412,5,,,,,
35414,0,,,,,
35416,5,,,,,
35418,1,0.0,2.0,3.0,5.0,
35420,5,,,,,
35421,0,1.0,3.0,2.0,,
35618,5,0.0,4.0,1.0,2.0,
35619,5,0.0,,,,
35621,5,,,,,
35622,0,,,,,
35623,5,,,,,
35627,0,2.0,,,,
35629,4,,,,,
35631,0,3.0,2.0,1.0,5.0,
35632,5,2.0,1.0,,,
35635,2,1.0,,,,
35639,2,5.0,4.0,0.0,,
35641,2,0.0,,,,
35642,5,0.0,1.0,3.0,4.0,
35643,0,,,,,
35645,0,5.0,1.0,2.0,3.0,
35648,5,4.0,0.0,3.0,1.0,
35653,0,2.0,,,,
35654,0,2.0,,,,
35655,2,,,,,
35657,2,1.0,,,,
35658,2,5.0,4.0,,,
35660,5,,,,,
35661,5,0.0,1.0,2.0,3.0,
35666,0,1.0,2.0,3.0,5.0,
35667,5,,,,,
35671,0,2.0,,,,
35673,4,5.0,1.0,,,
35674,5,0.0,2.0,3.0,1.0,
35677,5,,,,,
35678,2,5.0,,,,
35682,0,5.0,1.0,3.0,2.0,
35684,0,2.0,,,,
35685,0,1.0,3.0,2.0,4.0,
35686,2,,,,,
35688,2,0.0,1.0,,,
35690,2,,,,,
36119,2,,,,,
36122,0,2.0,,,,
36123,0,2.0,1.0,5.0,,
36125,0,,,,,
36128,3,0.0,2.0,,,
36129,0,2.0,1.0,5.0,,
36135,5,,,,,
36137,2,,,,,
36138,0,2.0,,,,
36142,5,,,,,
36144,2,5.0,1.0,0.0,4.0,
36145,2,,,,,
36146,1,2.0,0.0,3.0,,
36151,5,0.0,,,,
36152,5,4.0,2.0,,,
36153,5,0.0,4.0,2.0,1.0,
36155,2,0.0,,,,
36156,5,,,,,
36158,0,,,,,
36159,5,,,,,
36164,3,1.0,2.0,5.0,0.0,
36165,5,,,,,
36167,2,5.0,,,,
36168,5,,,,,
36172,5,0.0,1.0,,,
36175,2,,,,,
36178,5,1.0,,,,
36181,0,,,,,
36182,2,4.0,5.0,,,
36186,5,,,,,
36188,0,1.0,,,,
36190,2,5.0,0.0,,,
36193,5,,,,,
36194,5,0.0,2.0,1.0,3.0,
36197,5,1.0,0.0,2.0,3.0,
36198,5,0.0,1.0,4.0,2.0,
36201,0,1.0,,,,
36202,0,5.0,,,,
36207,2,0.0,5.0,,,
36209,5,0.0,2.0,1.0,3.0,
36212,2,,,,,
36584,0,,,,,
36585,1,0.0,2.0,,,
36589,5,0.0,3.0,4.0,,
36590,5,,,,,
36591,5,,,,,
36593,1,0.0,,,,
36595,0,5.0,2.0,1.0,4.0,
36596,2,,,,,
36597,0,,,,,
36601,1,2.0,3.0,5.0,4.0,
36602,2,0.0,,,,
36605,0,1.0,2.0,5.0,3.0,
36606,0,5.0,2.0,1.0,4.0,
36609,2,,,,,
36610,0,5.0,2.0,3.0,1.0,
36611,1,5.0,,,,
36613,0,,,,,
36614,0,3.0,5.0,1.0,2.0,
36616,0,1.0,,,,
36619,2,5.0,,,,
36621,5,2.0,0.0,1.0,4.0,
36623,0,,,,,
36625,2,5.0,0.0,1.0,4.0,
36627,2,0.0,1.0,5.0,3.0,
36629,5,1.0,4.0,0.0,,
36633,0,,,,,
36635,0,1.0,2.0,3.0,5.0,
36636,0,2.0,3.0,1.0,,
36641,3,2.0,5.0,,,
36643,3,2.0,5.0,,,
36644,3,2.0,5.0,,,
36647,0,2.0,,,,
36649,5,0.0,,,,
36650,0,2.0,,,,
36651,5,,,,,
36653,1,0.0,5.0,3.0,4.0,
36655,2,5.0,0.0,1.0,4.0,
36657,0,1.0,5.0,2.0,,
36660,3,2.0,5.0,,,
36818,1,2.0,4.0,3.0,0.0,
36820,1,5.0,2.0,4.0,0.0,
36822,5,,,,,
36824,0,2.0,3.0,5.0,,
36826,0,,,,,
36828,0,2.0,,,,
36830,2,,,,,
36832,1,5.0,2.0,0.0,3.0,
36834,2,0.0,3.0,,,
36836,1,5.0,2.0,4.0,3.0,
36838,2,0.0,3.0,,,
36840,0,5.0,1.0,3.0,,
36842,0,,,,,
36844,1,0.0,5.0,2.0,,
36846,0,,,,,
36848,2,,,,,
36850,0,,,,,
36852,0,,,,,
36854,0,2.0,5.0,1.0,3.0,
36856,5,,,,,
36858,0,,,,,
36859,0,2.0,1.0,3.0,,
36862,5,0.0,,,,
36864,0,2.0,,,,
36866,0,,,,,
36868,0,1.0,5.0,2.0,3.0,
36870,0,5.0,2.0,1.0,4.0,
36872,1,2.0,3.0,4.0,5.0,
36874,2,0.0,,,,
36876,5,1.0,0.0,2.0,,
36878,0,5.0,,,,
36880,0,5.0,,,,
36882,0,,,,,
36884,0,1.0,5.0,2.0,3.0,
36886,5,2.0,1.0,0.0,4.0,
37002,3,5.0,4.0,2.0,0.0,
37004,2,,,,,
37006,2,5.0,1.0,,,
37008,0,5.0,2.0,1.0,4.0,
37010,0,,,,,
37011,3,1.0,,,,
37013,0,,,,,
37015,0,5.0,,,,
37017,5,0.0,,,,
37019,0,1.0,5.0,4.0,2.0,
37023,2,,,,,
37025,5,3.0,1.0,2.0,0.0,
37029,0,,,,,
37031,0,,,,,
37033,0,2.0,3.0,5.0,1.0,
37035,0,2.0,5.0,1.0,3.0,
37039,0,,,,,
37040,5,3.0,1.0,2.0,4.0,
37041,0,2.0,5.0,1.0,4.0,
37043,1,0.0,,,,
37045,0,2.0,1.0,5.0,4.0,
37049,5,,,,,
37051,2,0.0,5.0,,,
37053,5,,,,,
37055,0,1.0,2.0,,,
37057,3,0.0,5.0,,,
37058,2,0.0,,,,
37060,0,5.0,,,,
37062,0,1.0,3.0,2.0,5.0,
37066,1,0.0,,,,
37068,0,,,,,
37475,1,,,,,
37478,0,2.0,,,,
37480,2,5.0,0.0,3.0,,
37482,4,3.0,0.0,1.0,5.0,
37483,0,,,,,
37485,0,5.0,,,,
37487,5,2.0,,,,
37489,2,5.0,1.0,,,
37492,2,5.0,1.0,,,
37493,0,,,,,
37496,0,,,,,
37497,3,1.0,,,,
37499,0,5.0,,,,
37502,0,5.0,,,,
37504,0,,,,,
37505,0,,,,,
37507,3,,,,,
37510,2,5.0,,,,
37511,5,1.0,2.0,3.0,,
37513,5,0.0,2.0,1.0,3.0,
37515,5,,,,,
37517,4,5.0,0.0,3.0,1.0,
37519,3,5.0,0.0,,,
37521,0,5.0,,,,
37524,0,5.0,,,,
37526,0,5.0,,,,
38209,5,,,,,
38210,0,1.0,,,,
38213,0,,,,,
38215,2,3.0,1.0,5.0,4.0,
38217,5,1.0,3.0,,,
38218,0,5.0,2.0,1.0,4.0,
38220,3,5.0,1.0,0.0,2.0,
38223,5,1.0,2.0,0.0,3.0,
38225,5,2.0,0.0,,,
38227,5,0.0,1.0,,,
38229,0,1.0,3.0,5.0,2.0,
38231,2,1.0,,,,
38232,1,0.0,3.0,2.0,5.0,
38234,5,0.0,2.0,1.0,4.0,
38236,5,0.0,1.0,3.0,2.0,
38238,1,,,,,
38240,1,,,,,
38243,1,0.0,3.0,2.0,4.0,
38244,0,,,,,
38247,0,,,,,
38249,0,,,,,
38251,1,,,,,
38254,0,1.0,,,,
38256,0,4.0,5.0,3.0,2.0,
38259,0,1.0,,,,
38260,2,,,,,
38731,5,,,,,
38733,0,2.0,,,,
38734,1,2.0,3.0,5.0,4.0,
38738,2,5.0,1.0,4.0,3.0,
38740,2,5.0,1.0,4.0,3.0,
38741,5,2.0,0.0,,,
38743,5,0.0,3.0,2.0,1.0,
38744,5,1.0,0.0,3.0,2.0,
38747,5,0.0,,,,
38748,0,3.0,2.0,5.0,,
38750,5,2.0,,,,
38751,2,5.0,1.0,4.0,3.0,
38754,0,,,,,
38757,0,,,,,
38758,5,0.0,2.0,,,
38759,0,,,,,
38762,0,2.0,,,,
38763,2,5.0,1.0,4.0,3.0,
38766,5,0.0,3.0,1.0,2.0,
38767,2,5.0,0.0,1.0,3.0,
38769,5,,,,,
38770,2,0.0,4.0,,,
38773,5,,,,,
38775,4,1.0,2.0,5.0,3.0,
38776,5,4.0,,,,
38780,0,,,,,
38782,2,5.0,1.0,4.0,3.0,
38783,0,2.0,3.0,1.0,5.0,
38785,5,2.0,0.0,,,
38788,0,2.0,,,,
38789,5,2.0,0.0,,,
38791,0,,,,,
38794,5,1.0,2.0,,,
39067,5,,,,,
39069,5,0.0,1.0,3.0,2.0,
39071,5,2.0,1.0,,,
39074,5,,,,,
39076,5,,,,,
39078,4,1.0,2.0,5.0,3.0,
39082,2,1.0,4.0,0.0,,
39084,0,,,,,
39086,0,,,,,
39089,0,,,,,
39091,1,0.0,,,,
39093,2,0.0,1.0,3.0,5.0,
39095,5,4.0,2.0,1.0,0.0,
39097,5,1.0,4.0,0.0,3.0,
39099,5,4.0,2.0,,,
39101,0,5.0,1.0,2.0,,
39103,0,2.0,3.0,1.0,5.0,
39105,5,,,,,
39107,0,,,,,
39109,0,,,,,
39112,2,5.0,,,,
39114,0,5.0,1.0,,,
39116,2,0.0,3.0,1.0,4.0,
39117,2,0.0,5.0,,,
39119,1,0.0,5.0,3.0,2.0,
39121,0,,,,,
39122,0,1.0,2.0,5.0,,
39123,5,1.0,2.0,4.0,3.0,
39125,1,0.0,3.0,4.0,5.0,
39127,5,2.0,1.0,0.0,4.0,
39129,5,0.0,,,,
39131,0,1.0,5.0,4.0,2.0,
39137,3,,,,,
39139,5,2.0,1.0,0.0,,
39141,0,1.0,5.0,3.0,2.0,
39143,1,,,,,
39145,5,2.0,1.0,0.0,,
39147,5,,,,,
39149,2,,,,,
39151,5,0.0,,,,
39153,2,0.0,3.0,1.0,4.0,
39259,0,,,,,
39261,0,,,,,
39263,1,0.0,5.0,3.0,4.0,
39265,0,,,,,
39267,3,1.0,5.0,2.0,0.0,
39269,0,1.0,2.0,3.0,5.0,
39271,5,3.0,1.0,0.0,2.0,
39273,0,5.0,,,,
39275,5,0.0,1.0,3.0,2.0,
39277,0,,,,,
39279,0,4.0,5.0,2.0,1.0,
39281,0,,,,,
39283,0,,,,,
39285,5,0.0,,,,
39287,0,,,,,
39289,0,3.0,1.0,2.0,,
39290,0,1.0,,,,
40200,0,5.0,1.0,,,
40201,2,0.0,,,,
40202,0,,,,,
40203,2,,,,,
40204,0,5.0,3.0,2.0,1.0,
40205,2,0.0,1.0,5.0,4.0,
40206,0,,,,,
40207,2,1.0,5.0,0.0,,
40208,5,,,,,
40224,1,3.0,2.0,0.0,5.0,
40225,0,3.0,1.0,5.0,4.0,
40226,1,,,,,
40227,3,5.0,2.0,1.0,0.0,
40228,3,5.0,2.0,1.0,0.0,
40229,0,1.0,2.0,5.0,3.0,
40230,0,1.0,4.0,5.0,3.0,
40231,1,3.0,2.0,5.0,0.0,
40232,1,3.0,2.0,5.0,0.0,
40233,2,0.0,1.0,5.0,3.0,
40234,1,5.0,0.0,2.0,,
40235,5,4.0,1.0,2.0,3.0,
40236,1,3.0,5.0,4.0,0.0,
40237,0,1.0,4.0,5.0,3.0,
40238,0,,,,,
40408,5,,,,,
40410,5,,,,,
40412,5,,,,,
40414,2,0.0,5.0,,,
40416,5,,,,,
40418,2,0.0,,,,
40420,0,,,,,
40422,2,,,,,
40424,2,0.0,5.0,,,
40426,2,,,,,
40428,5,,,,,
40430,0,5.0,2.0,,,
40432,3,0.0,2.0,,,
40434,0,3.0,1.0,,,
40436,1,5.0,2.0,3.0,0.0,
40438,2,0.0,,,,
40440,1,,,,,
40442,0,,,,,
40444,5,2.0,,,,
40446,0,,,,,
40450,2,0.0,,,,
40452,2,0.0,,,,
40454,5,1.0,2.0,4.0,0.0,
40456,0,,,,,
40458,2,0.0,,,,
40460,0,,,,,
40462,0,5.0,,,,
40464,1,,,,,
40466,2,0.0,,,,
40468,0,,,,,
40470,1,2.0,,,,
40472,5,1.0,2.0,4.0,0.0,
40474,2,0.0,5.0,,,
40476,1,3.0,2.0,0.0,5.0,
40478,0,,,,,
40480,5,,,,,
40482,4,5.0,1.0,0.0,2.0,
40886,5,0.0,3.0,4.0,2.0,
40890,0,,,,,
40892,0,,,,,
40894,2,5.0,4.0,1.0,3.0,
40947,0,,,,,
40948,5,,,,,
40949,0,5.0,3.0,4.0,,
40950,1,,,,,
40951,3,0.0,2.0,,,
40952,5,,,,,
40953,5,,,,,
40954,0,5.0,1.0,4.0,3.0,
40955,5,0.0,1.0,,,
40956,1,,,,,
40957,5,,,,,
40958,3,1.0,5.0,2.0,0.0,
40959,1,0.0,,,,
40960,5,0.0,1.0,,,
40961,5,0.0,3.0,1.0,4.0,
40962,5,0.0,1.0,3.0,2.0,
40963,5,1.0,4.0,2.0,0.0,
40964,4,5.0,2.0,1.0,0.0,
40965,0,5.0,3.0,1.0,4.0,
40966,0,,,,,
40967,5,,,,,
40968,0,,,,,
40969,0,5.0,1.0,2.0,4.0,
40970,5,4.0,,,,
40971,5,4.0,2.0,1.0,3.0,
40972,1,,,,,
40976,3,1.0,4.0,2.0,,
40978,1,5.0,3.0,4.0,,
40980,2,,,,,
40982,1,,,,,
40984,5,,,,,
40987,2,,,,,
40989,5,2.0,0.0,,,
40990,0,5.0,4.0,1.0,,
40993,0,5.0,1.0,2.0,3.0,
