,0,1,2
1,Write-In cells: 0,,
2,Overvote cells: 68,,
3,ANNIE CAMPBELL WASHINGTON: 0,,
4,JILL BROADHURST: 1,,
5,PAUL LIM: 2,,
6,0,1.0,2.0
7,0,,
8,0,,
9,1,0.0,
10,0,1.0,2.0
11,1,,
12,2,1.0,0.0
13,0,2.0,1.0
14,0,1.0,
16,1,0.0,2.0
17,1,,
19,0,1.0,2.0
20,0,1.0,
21,0,2.0,
22,1,,
23,1,2.0,0.0
24,0,1.0,
25,0,1.0,
26,0,2.0,1.0
27,0,2.0,1.0
29,0,1.0,2.0
30,0,1.0,
31,0,1.0,
32,0,1.0,2.0
33,0,1.0,
34,1,,
35,0,,
36,0,1.0,2.0
37,0,1.0,
38,1,0.0,
40,0,1.0,2.0
41,1,0.0,2.0
42,1,0.0,2.0
43,0,2.0,
44,1,2.0,
45,1,0.0,2.0
46,1,2.0,0.0
47,1,0.0,2.0
48,0,,
49,0,,
50,1,,
51,0,1.0,
52,0,1.0,2.0
54,0,1.0,
55,0,,
56,1,0.0,
57,0,,
58,0,,
59,1,0.0,2.0
60,0,1.0,2.0
61,0,,
62,2,0.0,1.0
63,2,1.0,0.0
64,0,2.0,
65,1,0.0,2.0
66,1,2.0,0.0
67,0,,
68,0,1.0,2.0
69,0,1.0,
73,0,2.0,1.0
74,0,,
75,1,2.0,0.0
76,0,1.0,2.0
77,0,1.0,2.0
78,2,1.0,0.0
79,0,,
80,1,2.0,0.0
81,0,,
82,0,2.0,
83,2,1.0,0.0
84,1,2.0,
85,1,,
86,1,0.0,2.0
87,0,1.0,
88,0,2.0,
90,1,0.0,2.0
92,0,,
93,2,0.0,1.0
94,0,2.0,1.0
95,0,1.0,2.0
96,0,2.0,1.0
97,0,,
98,0,2.0,1.0
99,0,2.0,1.0
100,0,1.0,2.0
101,0,,
102,1,0.0,2.0
103,0,,
104,0,,
105,0,1.0,
106,0,1.0,2.0
108,0,,
109,0,2.0,1.0
110,0,1.0,2.0
112,1,2.0,
113,1,0.0,
114,0,1.0,
115,0,,
116,0,1.0,
117,0,,
118,0,1.0,
119,1,0.0,
121,0,,
122,0,1.0,
123,1,0.0,
124,1,0.0,2.0
125,0,2.0,
126,1,0.0,
127,1,2.0,0.0
128,0,,
129,0,,
130,1,0.0,2.0
131,1,0.0,2.0
132,1,0.0,
133,0,2.0,1.0
134,0,1.0,
135,0,1.0,
136,1,,
137,0,1.0,
138,0,1.0,2.0
139,1,,
140,1,2.0,0.0
142,0,,
143,0,1.0,2.0
146,1,,
147,1,0.0,2.0
148,1,0.0,2.0
149,1,,
150,1,,
151,0,1.0,
153,1,,
154,1,,
155,0,,
156,0,1.0,
157,0,,
158,0,2.0,1.0
159,0,,
160,0,1.0,2.0
161,0,1.0,2.0
162,1,2.0,0.0
163,1,,
165,2,1.0,0.0
166,0,2.0,1.0
167,1,2.0,0.0
