,0,1,2
1,Write-In cells: 558,,
2,Overvote cells: 272,,
3,ZOE LOPEZ-MERAZ: 0,,
4,NOEL GALLO: 1,,
5,RICHARD SANTOS RAYA: 2,,
6,0,1.0,2.0
7,1,2.0,0.0
8,0,2.0,1.0
9,1,2.0,0.0
10,2,,
11,2,0.0,1.0
12,2,1.0,
13,1,0.0,2.0
14,2,1.0,0.0
15,2,1.0,
16,2,0.0,1.0
17,1,0.0,2.0
18,1,0.0,2.0
19,1,2.0,0.0
20,1,,
21,1,0.0,2.0
22,1,,
23,1,,
24,2,1.0,0.0
25,2,,
26,2,1.0,0.0
27,1,2.0,0.0
28,1,2.0,0.0
29,2,1.0,0.0
30,2,1.0,0.0
31,1,2.0,0.0
32,1,,
33,1,0.0,
34,1,2.0,0.0
35,1,,
36,2,,
37,1,2.0,0.0
38,1,0.0,
39,1,0.0,2.0
40,2,,
41,1,,
42,1,,
43,1,2.0,0.0
44,1,2.0,
45,1,0.0,2.0
46,1,2.0,0.0
47,1,2.0,0.0
48,1,0.0,2.0
49,1,2.0,0.0
50,2,1.0,
51,0,1.0,
53,1,,
54,1,,
55,1,,
56,1,2.0,0.0
57,2,0.0,
58,2,0.0,
59,1,2.0,0.0
60,2,,
61,1,,
62,1,0.0,2.0
63,1,2.0,0.0
64,1,2.0,0.0
65,1,2.0,0.0
66,1,,
67,1,,
68,2,,
69,1,0.0,2.0
70,2,0.0,
71,2,0.0,
72,1,,
73,1,0.0,2.0
74,1,,
75,1,,
76,1,2.0,0.0
77,1,0.0,2.0
78,1,2.0,0.0
79,1,2.0,0.0
80,1,2.0,0.0
81,1,,
82,2,0.0,1.0
83,2,1.0,0.0
84,1,2.0,0.0
85,1,2.0,0.0
87,2,0.0,1.0
88,2,0.0,1.0
89,2,0.0,
90,2,0.0,1.0
91,1,,
92,1,2.0,0.0
93,1,2.0,
94,1,,
95,0,2.0,1.0
96,1,2.0,0.0
97,1,2.0,0.0
98,1,2.0,0.0
99,1,,
100,1,2.0,0.0
101,1,0.0,2.0
102,2,1.0,
103,1,,
104,1,2.0,0.0
105,0,2.0,1.0
106,1,,
107,1,0.0,2.0
108,1,,
109,1,0.0,
110,1,0.0,2.0
111,1,0.0,2.0
112,0,2.0,1.0
113,1,2.0,0.0
114,1,,
115,2,0.0,1.0
116,1,0.0,2.0
118,2,0.0,1.0
122,2,,
123,1,2.0,0.0
124,2,0.0,
126,1,0.0,2.0
127,0,,
128,2,0.0,1.0
129,2,,
131,1,2.0,
133,0,1.0,2.0
134,2,1.0,0.0
135,0,2.0,1.0
136,2,,
137,1,0.0,2.0
138,1,0.0,2.0
139,1,0.0,2.0
140,1,2.0,0.0
141,0,1.0,2.0
142,1,0.0,2.0
143,1,2.0,0.0
144,1,2.0,0.0
145,0,,
146,1,,
147,1,2.0,0.0
149,1,2.0,0.0
150,2,,
151,1,2.0,0.0
152,0,1.0,2.0
153,0,2.0,
154,2,,
155,2,1.0,
156,1,,
157,1,,
158,2,0.0,1.0
159,1,0.0,2.0
160,2,1.0,0.0
161,1,,
162,1,2.0,0.0
163,2,,
164,1,2.0,0.0
165,1,,
166,0,2.0,1.0
167,0,2.0,1.0
168,1,0.0,2.0
169,1,0.0,2.0
170,2,1.0,0.0
171,1,2.0,0.0
172,2,0.0,
173,1,2.0,0.0
174,2,1.0,0.0
175,0,,
176,0,2.0,1.0
177,1,2.0,0.0
178,2,0.0,1.0
179,0,1.0,2.0
180,1,,
181,2,0.0,
182,2,0.0,1.0
183,2,1.0,0.0
184,1,0.0,2.0
185,1,2.0,0.0
186,0,2.0,1.0
187,1,,
188,2,1.0,0.0
189,1,0.0,2.0
190,0,2.0,1.0
191,2,,
192,1,0.0,2.0
193,1,0.0,
194,1,0.0,2.0
195,2,1.0,
197,2,,
198,1,0.0,2.0
199,1,2.0,0.0
200,2,1.0,
201,1,,
202,2,0.0,
203,1,,
204,1,0.0,2.0
205,1,2.0,0.0
