,0,1,2,3,4,5,6
179,0,2.0,6.0,,,,
180,6,1.0,3.0,,,,
181,2,6.0,3.0,,,,
182,3,1.0,0.0,,,,
183,2,3.0,6.0,,,,
184,6,2.0,0.0,,,,
185,6,2.0,0.0,,,,
186,2,6.0,1.0,,,,
187,0,6.0,2.0,,,,
188,6,0.0,,,,,
189,1,6.0,2.0,,,,
190,2,0.0,6.0,,,,
191,3,,,,,,
192,6,,,,,,
193,2,,,,,,
194,6,2.0,4.0,,,,
195,0,,,,,,
196,2,3.0,4.0,,,,
197,0,,,,,,
198,2,6.0,1.0,,,,
199,0,6.0,4.0,,,,
201,2,0.0,,,,,
202,2,0.0,,,,,
203,6,2.0,0.0,,,,
205,3,2.0,6.0,,,,
206,2,,,,,,
207,6,,,,,,
208,6,0.0,,,,,
209,1,,,,,,
210,6,0.0,,,,,
211,6,0.0,2.0,,,,
212,6,0.0,5.0,,,,
213,4,,,,,,
214,6,2.0,1.0,,,,
215,6,1.0,2.0,,,,
216,3,0.0,1.0,,,,
217,0,1.0,2.0,,,,
218,3,0.0,1.0,,,,
219,2,,,,,,
220,2,3.0,6.0,,,,
221,2,,,,,,
222,2,3.0,6.0,,,,
223,6,,,,,,
224,2,3.0,6.0,,,,
225,6,2.0,1.0,,,,
226,2,4.0,5.0,,,,
227,2,6.0,,,,,
228,3,,,,,,
229,2,,,,,,
230,6,5.0,4.0,,,,
231,2,0.0,6.0,,,,
232,3,0.0,1.0,,,,
233,2,0.0,6.0,,,,
234,1,,,,,,
235,4,3.0,,,,,
236,2,6.0,0.0,,,,
237,6,0.0,5.0,,,,
238,2,6.0,0.0,,,,
239,3,4.0,0.0,,,,
240,2,0.0,6.0,,,,
241,2,0.0,1.0,,,,
242,5,4.0,6.0,,,,
243,6,5.0,2.0,,,,
244,0,4.0,6.0,,,,
245,2,,,,,,
246,3,0.0,4.0,,,,
247,0,3.0,1.0,,,,
248,6,0.0,2.0,,,,
250,2,0.0,4.0,,,,
251,2,6.0,1.0,,,,
252,3,6.0,2.0,,,,
253,6,0.0,,,,,
254,6,4.0,2.0,,,,
255,6,0.0,,,,,
256,2,6.0,0.0,,,,
257,0,6.0,4.0,,,,
258,2,6.0,1.0,,,,
259,4,2.0,6.0,,,,
260,2,6.0,5.0,,,,
261,5,4.0,6.0,,,,
262,0,2.0,6.0,,,,
263,3,,,,,,
264,6,2.0,0.0,,,,
265,0,,,,,,
266,1,3.0,4.0,,,,
267,0,,,,,,
268,6,5.0,2.0,,,,
269,0,6.0,3.0,,,,
270,6,2.0,0.0,,,,
271,6,0.0,,,,,
272,6,0.0,3.0,,,,
273,2,6.0,0.0,,,,
274,2,,,,,,
275,2,0.0,,,,,
276,4,2.0,0.0,,,,
277,2,1.0,,,,,
278,2,6.0,0.0,,,,
279,2,,,,,,
280,1,3.0,6.0,,,,
281,2,6.0,1.0,,,,
282,1,3.0,6.0,,,,
283,2,6.0,4.0,,,,
284,0,2.0,,,,,
285,0,,,,,,
286,3,,,,,,
287,6,2.0,,,,,
288,6,2.0,1.0,,,,
289,2,0.0,,,,,
290,2,6.0,0.0,,,,
291,2,1.0,4.0,,,,
292,5,0.0,3.0,,,,
293,5,4.0,6.0,,,,
294,6,2.0,0.0,,,,
295,3,,,,,,
296,6,0.0,2.0,,,,
297,6,,,,,,
298,2,6.0,0.0,,,,
299,2,,,,,,
301,6,2.0,3.0,,,,
302,6,5.0,3.0,,,,
303,6,,,,,,
305,2,6.0,0.0,,,,
306,6,2.0,4.0,,,,
307,1,4.0,2.0,,,,
308,0,6.0,1.0,,,,
310,6,2.0,,,,,
311,1,6.0,5.0,,,,
312,6,2.0,3.0,,,,
313,6,0.0,5.0,,,,
314,3,0.0,5.0,,,,
315,6,0.0,2.0,,,,
316,6,,,,,,
317,2,6.0,0.0,,,,
318,3,2.0,5.0,,,,
319,6,,,,,,
320,6,2.0,5.0,,,,
321,2,6.0,0.0,,,,
322,6,2.0,,,,,
323,6,,,,,,
324,6,1.0,2.0,,,,
325,3,2.0,6.0,,,,
326,0,,,,,,
327,6,2.0,,,,,
328,6,,,,,,
329,6,0.0,1.0,,,,
331,2,,,,,,
332,1,6.0,5.0,,,,
333,1,0.0,6.0,,,,
334,1,0.0,6.0,,,,
335,6,2.0,0.0,,,,
336,0,2.0,6.0,,,,
337,6,2.0,,,,,
338,6,2.0,,,,,
339,6,,,,,,
340,0,,,,,,
341,2,,,,,,
342,0,2.0,6.0,,,,
343,2,6.0,3.0,,,,
344,0,6.0,1.0,,,,
345,2,,,,,,
346,6,,,,,,
347,6,0.0,2.0,,,,
348,6,3.0,0.0,,,,
349,2,6.0,5.0,,,,
350,6,3.0,,,,,
351,2,6.0,,,,,
352,3,,,,,,
353,3,4.0,0.0,,,,
354,2,0.0,5.0,,,,
355,6,,,,,,
356,6,2.0,3.0,,,,
357,6,4.0,,,,,
358,0,6.0,1.0,,,,
359,0,6.0,2.0,,,,
360,6,2.0,,,,,
361,6,,,,,,
362,6,1.0,3.0,,,,
363,6,5.0,1.0,,,,
364,6,2.0,3.0,,,,
365,6,0.0,2.0,,,,
366,1,2.0,,,,,
367,1,4.0,3.0,,,,
368,1,0.0,5.0,,,,
369,3,2.0,5.0,,,,
370,6,,,,,,
371,6,,,,,,
372,1,4.0,2.0,,,,
373,6,2.0,1.0,,,,
374,0,6.0,2.0,,,,
375,6,0.0,2.0,,,,
376,2,6.0,,,,,
377,5,,,,,,
378,4,1.0,2.0,,,,
379,0,2.0,1.0,,,,
380,6,,,,,,
381,6,0.0,3.0,,,,
382,2,1.0,4.0,,,,
383,2,1.0,4.0,,,,
384,1,3.0,6.0,,,,
385,3,5.0,1.0,,,,
386,0,2.0,5.0,,,,
387,2,,,,,,
388,6,2.0,4.0,,,,
389,0,1.0,2.0,,,,
390,0,2.0,6.0,,,,
391,6,2.0,0.0,,,,
392,6,2.0,4.0,,,,
393,6,2.0,,,,,
394,1,0.0,2.0,,,,
395,0,5.0,6.0,,,,
396,1,0.0,3.0,,,,
397,3,0.0,1.0,,,,
398,6,,,,,,
399,6,,,,,,
400,5,4.0,6.0,,,,
401,3,6.0,5.0,,,,
402,6,,,,,,
403,6,2.0,0.0,,,,
404,0,2.0,6.0,,,,
405,2,0.0,,,,,
406,2,,,,,,
407,0,,,,,,
408,6,2.0,,,,,
409,6,,,,,,
410,6,4.0,0.0,,,,
411,3,1.0,5.0,,,,
413,2,6.0,1.0,,,,
414,0,6.0,,,,,
415,0,6.0,2.0,,,,
416,2,0.0,6.0,,,,
418,6,2.0,4.0,,,,
419,1,3.0,6.0,,,,
420,2,5.0,0.0,,,,
421,6,2.0,1.0,,,,
422,0,,,,,,
423,6,5.0,0.0,,,,
424,2,,,,,,
425,2,5.0,,,,,
426,1,6.0,5.0,,,,
427,6,3.0,0.0,,,,
428,6,,,,,,
429,2,0.0,6.0,,,,
431,0,6.0,,,,,
432,3,6.0,5.0,,,,
433,2,4.0,,,,,
435,5,4.0,6.0,,,,
437,6,0.0,2.0,,,,
438,6,2.0,0.0,,,,
439,0,2.0,6.0,,,,
440,0,6.0,1.0,,,,
441,2,,,,,,
442,6,3.0,0.0,,,,
443,6,2.0,5.0,,,,
444,0,6.0,2.0,,,,
445,6,,,,,,
447,6,0.0,2.0,,,,
448,6,0.0,1.0,,,,
449,1,0.0,5.0,,,,
450,6,0.0,1.0,,,,
451,6,2.0,0.0,,,,
452,5,4.0,6.0,,,,
453,2,6.0,1.0,,,,
454,2,6.0,1.0,,,,
455,4,6.0,2.0,,,,
456,2,4.0,1.0,,,,
457,6,2.0,4.0,,,,
458,0,6.0,2.0,,,,
459,6,,,,,,
460,2,6.0,4.0,,,,
461,1,6.0,0.0,,,,
462,0,6.0,,,,,
464,0,6.0,,,,,
465,2,0.0,5.0,,,,
466,2,5.0,0.0,,,,
468,4,6.0,1.0,,,,
469,5,,,,,,
470,6,2.0,5.0,,,,
471,5,4.0,6.0,,,,
472,6,,,,,,
473,6,0.0,,,,,
474,6,,,,,,
475,0,2.0,6.0,,,,
476,5,6.0,1.0,,,,
477,6,,,,,,
478,6,1.0,3.0,,,,
479,3,6.0,1.0,,,,
480,6,2.0,,,,,
481,2,3.0,4.0,,,,
482,0,2.0,4.0,,,,
483,6,2.0,3.0,,,,
484,2,1.0,6.0,,,,
485,5,3.0,1.0,,,,
486,5,2.0,1.0,,,,
487,6,,,,,,
488,0,,,,,,
489,6,,,,,,
490,1,0.0,4.0,,,,
491,6,1.0,4.0,,,,
492,5,0.0,6.0,,,,
493,1,5.0,,,,,
494,0,2.0,6.0,,,,
496,6,2.0,0.0,,,,
497,0,2.0,6.0,,,,
499,4,6.0,1.0,,,,
500,6,2.0,0.0,,,,
501,2,0.0,3.0,,,,
502,6,2.0,0.0,,,,
503,6,0.0,5.0,,,,
504,2,0.0,6.0,,,,
505,6,,,,,,
506,2,,,,,,
507,2,,,,,,
508,0,2.0,6.0,,,,
509,6,,,,,,
510,6,,,,,,
511,0,2.0,6.0,,,,
512,0,1.0,2.0,,,,
513,6,2.0,,,,,
514,5,0.0,2.0,,,,
515,5,6.0,,,,,
516,6,,,,,,
517,6,,,,,,
518,2,0.0,6.0,,,,
519,1,,,,,,
520,3,4.0,,,,,
521,2,,,,,,
522,0,,,,,,
523,1,4.0,3.0,,,,
524,6,,,,,,
525,5,4.0,6.0,,,,
526,2,1.0,0.0,,,,
527,2,1.0,5.0,,,,
528,0,6.0,1.0,,,,
529,0,6.0,4.0,,,,
530,1,4.0,3.0,,,,
531,2,6.0,5.0,,,,
532,2,1.0,0.0,,,,
533,6,0.0,,,,,
534,2,1.0,,,,,
537,2,6.0,3.0,,,,
538,3,1.0,4.0,,,,
539,6,2.0,0.0,,,,
540,3,2.0,5.0,,,,
541,0,2.0,6.0,,,,
542,0,2.0,6.0,,,,
543,6,2.0,,,,,
545,2,1.0,5.0,,,,
546,6,2.0,4.0,,,,
547,0,6.0,,,,,
548,0,2.0,,,,,
549,6,,,,,,
552,2,0.0,6.0,,,,
553,0,2.0,3.0,,,,
554,2,0.0,,,,,
555,2,6.0,1.0,,,,
556,6,2.0,1.0,,,,
557,0,2.0,,,,,
558,0,2.0,6.0,,,,
559,6,,,,,,
560,6,2.0,0.0,,,,
561,2,6.0,0.0,,,,
562,4,6.0,2.0,,,,
563,0,6.0,2.0,,,,
564,1,0.0,2.0,,,,
566,5,1.0,3.0,,,,
567,6,0.0,2.0,,,,
568,6,,,,,,
569,6,,,,,,
570,6,,,,,,
571,6,,,,,,
572,6,,,,,,
573,2,6.0,,,,,
574,0,,,,,,
575,3,,,,,,
576,6,2.0,0.0,,,,
577,6,,,,,,
579,0,,,,,,
580,3,2.0,6.0,,,,
581,0,2.0,6.0,,,,
582,6,,,,,,
583,2,5.0,4.0,,,,
584,6,,,,,,
585,4,3.0,6.0,,,,
586,5,4.0,6.0,,,,
587,5,4.0,6.0,,,,
588,4,3.0,6.0,,,,
589,6,1.0,3.0,,,,
590,0,,,,,,
591,0,1.0,,,,,
592,6,,,,,,
593,6,,,,,,
594,1,4.0,6.0,,,,
595,0,2.0,6.0,,,,
596,4,3.0,2.0,,,,
597,0,2.0,5.0,,,,
598,3,0.0,6.0,,,,
599,0,6.0,3.0,,,,
600,6,0.0,,,,,
601,6,0.0,,,,,
602,2,6.0,3.0,,,,
603,6,2.0,0.0,,,,
604,0,6.0,4.0,,,,
605,6,,,,,,
606,2,,,,,,
607,6,0.0,2.0,,,,
608,5,6.0,4.0,,,,
610,6,5.0,4.0,,,,
611,0,,,,,,
612,5,,,,,,
613,3,6.0,0.0,,,,
614,6,0.0,,,,,
615,2,1.0,6.0,,,,
616,0,6.0,,,,,
618,5,4.0,6.0,,,,
619,5,4.0,6.0,,,,
620,2,0.0,6.0,,,,
621,0,6.0,3.0,,,,
622,6,3.0,0.0,,,,
623,5,4.0,6.0,,,,
624,1,4.0,0.0,,,,
625,2,,,,,,
626,6,0.0,4.0,,,,
627,3,0.0,4.0,,,,
628,0,6.0,1.0,,,,
630,5,2.0,6.0,,,,
631,2,,,,,,
632,2,,,,,,
633,6,2.0,0.0,,,,
634,2,,,,,,
635,1,6.0,0.0,,,,
636,5,4.0,6.0,,,,
637,5,4.0,6.0,,,,
638,1,6.0,,,,,
639,0,6.0,2.0,,,,
641,1,4.0,2.0,,,,
642,6,0.0,,,,,
643,1,5.0,,,,,
644,0,,,,,,
645,4,3.0,6.0,,,,
646,0,2.0,6.0,,,,
647,1,,,,,,
648,3,2.0,1.0,,,,
649,0,2.0,3.0,,,,
650,2,3.0,6.0,,,,
651,5,6.0,,,,,
652,2,,,,,,
653,4,1.0,3.0,,,,
654,2,6.0,4.0,,,,
655,0,,,,,,
656,6,0.0,3.0,,,,
657,3,0.0,2.0,,,,
658,6,3.0,1.0,,,,
659,2,6.0,0.0,,,,
660,1,6.0,5.0,,,,
661,2,6.0,0.0,,,,
662,3,2.0,6.0,,,,
663,4,2.0,6.0,,,,
664,0,1.0,2.0,,,,
665,0,,,,,,
666,0,1.0,3.0,,,,
667,2,,,,,,
668,4,1.0,3.0,,,,
669,0,6.0,2.0,,,,
670,0,6.0,2.0,,,,
673,6,3.0,1.0,,,,
674,2,6.0,0.0,,,,
676,1,0.0,4.0,,,,
677,5,3.0,1.0,,,,
678,0,6.0,2.0,,,,
679,0,6.0,2.0,,,,
680,4,1.0,5.0,,,,
681,2,3.0,6.0,,,,
682,2,6.0,4.0,,,,
683,2,0.0,6.0,,,,
684,0,6.0,2.0,,,,
685,2,,,,,,
686,2,,,,,,
687,0,,,,,,
688,6,2.0,0.0,,,,
689,2,3.0,6.0,,,,
690,1,4.0,5.0,,,,
691,2,6.0,,,,,
692,2,5.0,1.0,,,,
693,1,6.0,4.0,,,,
694,0,3.0,5.0,,,,
695,1,2.0,,,,,
696,0,,,,,,
697,0,,,,,,
698,2,,,,,,
699,6,,,,,,
700,1,0.0,2.0,,,,
701,3,0.0,2.0,,,,
702,6,,,,,,
703,4,0.0,3.0,,,,
704,2,1.0,5.0,,,,
705,6,0.0,,,,,
706,0,2.0,6.0,,,,
707,6,1.0,2.0,,,,
708,1,,,,,,
709,6,1.0,2.0,,,,
710,1,0.0,5.0,,,,
711,0,6.0,2.0,,,,
712,5,0.0,6.0,,,,
713,6,2.0,5.0,,,,
714,3,1.0,5.0,,,,
715,1,2.0,6.0,,,,
716,2,1.0,,,,,
717,2,0.0,,,,,
718,1,,,,,,
719,6,,,,,,
720,2,0.0,6.0,,,,
721,0,2.0,5.0,,,,
722,0,6.0,3.0,,,,
723,3,6.0,1.0,,,,
724,6,,,,,,
725,5,4.0,6.0,,,,
726,6,2.0,4.0,,,,
727,6,5.0,,,,,
728,2,0.0,5.0,,,,
732,2,,,,,,
733,5,6.0,,,,,
734,6,4.0,2.0,,,,
735,6,,,,,,
736,1,2.0,,,,,
737,1,,,,,,
738,1,2.0,,,,,
739,1,,,,,,
740,5,,,,,,
742,0,6.0,5.0,,,,
744,2,4.0,0.0,,,,
746,2,4.0,5.0,,,,
747,5,4.0,,,,,
748,1,,,,,,
749,6,,,,,,
751,6,,,,,,
752,1,0.0,2.0,,,,
753,6,0.0,2.0,,,,
754,0,1.0,5.0,,,,
755,2,,,,,,
756,0,5.0,4.0,,,,
757,3,2.0,1.0,,,,
758,0,2.0,6.0,,,,
759,0,,,,,,
760,2,6.0,0.0,,,,
761,5,,,,,,
762,6,4.0,2.0,,,,
763,2,1.0,6.0,,,,
764,0,6.0,2.0,,,,
765,2,5.0,0.0,,,,
766,6,2.0,,,,,
767,0,2.0,6.0,,,,
768,2,,,,,,
769,6,2.0,0.0,,,,
771,4,5.0,0.0,,,,
772,6,,,,,,
773,6,,,,,,
774,4,0.0,2.0,,,,
775,1,2.0,0.0,,,,
776,6,2.0,1.0,,,,
777,2,6.0,3.0,,,,
778,6,,,,,,
779,6,2.0,1.0,,,,
780,1,0.0,6.0,,,,
781,6,5.0,2.0,,,,
782,6,2.0,1.0,,,,
783,6,,,,,,
784,2,0.0,6.0,,,,
785,2,0.0,1.0,,,,
786,6,,,,,,
789,3,,,,,,
790,0,,,,,,
791,6,5.0,4.0,,,,
792,6,2.0,0.0,,,,
794,5,3.0,,,,,
795,1,3.0,6.0,,,,
796,6,2.0,1.0,,,,
797,0,6.0,2.0,,,,
799,0,6.0,,,,,
800,1,2.0,,,,,
801,2,0.0,4.0,,,,
802,2,0.0,,,,,
803,2,0.0,,,,,
804,6,0.0,,,,,
805,0,2.0,3.0,,,,
806,2,5.0,0.0,,,,
807,4,2.0,6.0,,,,
808,5,,,,,,
809,2,0.0,1.0,,,,
810,1,,,,,,
811,1,,,,,,
812,0,2.0,6.0,,,,
813,2,,,,,,
814,6,,,,,,
815,4,6.0,2.0,,,,
816,0,6.0,4.0,,,,
817,6,,,,,,
818,0,6.0,2.0,,,,
819,5,4.0,,,,,
820,3,2.0,,,,,
821,0,,,,,,
822,2,6.0,,,,,
823,0,2.0,,,,,
824,0,1.0,6.0,,,,
826,6,,,,,,
827,3,0.0,4.0,,,,
828,2,5.0,,,,,
829,0,6.0,2.0,,,,
830,6,0.0,2.0,,,,
831,1,2.0,4.0,,,,
832,0,2.0,3.0,,,,
833,0,1.0,6.0,,,,
834,2,6.0,4.0,,,,
838,0,6.0,2.0,,,,
839,2,0.0,4.0,,,,
840,2,0.0,6.0,,,,
841,0,2.0,5.0,,,,
842,0,1.0,2.0,,,,
844,2,3.0,6.0,,,,
845,2,6.0,3.0,,,,
847,2,0.0,,,,,
848,2,0.0,1.0,,,,
849,6,3.0,,,,,
850,6,3.0,,,,,
852,0,2.0,6.0,,,,
853,1,5.0,0.0,,,,
854,1,,,,,,
855,0,2.0,5.0,,,,
856,0,6.0,2.0,,,,
857,2,0.0,6.0,,,,
858,2,0.0,4.0,,,,
861,5,6.0,0.0,,,,
863,4,2.0,6.0,,,,
864,5,6.0,0.0,,,,
865,5,0.0,1.0,,,,
866,2,4.0,3.0,,,,
868,1,4.0,6.0,,,,
869,6,4.0,,,,,
870,6,0.0,,,,,
871,6,1.0,0.0,,,,
872,0,1.0,2.0,,,,
873,0,2.0,6.0,,,,
874,4,2.0,0.0,,,,
875,1,0.0,3.0,,,,
876,6,2.0,4.0,,,,
877,6,,,,,,
878,2,0.0,4.0,,,,
879,6,3.0,0.0,,,,
880,2,4.0,3.0,,,,
881,6,0.0,,,,,
882,5,6.0,0.0,,,,
883,4,6.0,2.0,,,,
884,5,,,,,,
885,0,2.0,6.0,,,,
886,4,1.0,3.0,,,,
887,1,,,,,,
888,5,,,,,,
889,2,5.0,4.0,,,,
890,0,,,,,,
891,0,2.0,4.0,,,,
892,0,4.0,5.0,,,,
893,1,,,,,,
895,5,4.0,1.0,,,,
896,1,2.0,6.0,,,,
897,6,0.0,,,,,
898,6,2.0,0.0,,,,
899,0,1.0,2.0,,,,
900,4,1.0,,,,,
901,4,1.0,,,,,
902,6,,,,,,
903,6,2.0,,,,,
904,4,2.0,,,,,
905,6,0.0,2.0,,,,
906,2,4.0,,,,,
907,2,1.0,3.0,,,,
908,5,4.0,3.0,,,,
909,2,5.0,6.0,,,,
910,6,4.0,0.0,,,,
911,2,4.0,6.0,,,,
912,3,4.0,6.0,,,,
913,2,3.0,4.0,,,,
914,0,,,,,,
915,6,0.0,,,,,
916,6,,,,,,
917,1,2.0,6.0,,,,
921,1,2.0,6.0,,,,
922,1,6.0,5.0,,,,
923,1,3.0,,,,,
924,4,6.0,3.0,,,,
925,2,5.0,0.0,,,,
926,2,,,,,,
927,3,2.0,,,,,
928,1,2.0,0.0,,,,
929,2,,,,,,
930,6,2.0,0.0,,,,
931,4,,,,,,
932,6,0.0,2.0,,,,
933,6,2.0,0.0,,,,
934,6,2.0,0.0,,,,
935,6,2.0,0.0,,,,
937,6,4.0,3.0,,,,
938,1,0.0,3.0,,,,
939,2,,,,,,
940,0,6.0,1.0,,,,
941,4,,,,,,
942,6,,,,,,
943,2,1.0,6.0,,,,
944,5,,,,,,
945,0,5.0,1.0,,,,
946,5,4.0,6.0,,,,
947,6,2.0,,,,,
948,2,6.0,0.0,,,,
949,6,4.0,2.0,,,,
950,4,2.0,6.0,,,,
951,3,1.0,4.0,,,,
952,2,6.0,,,,,
953,4,0.0,2.0,,,,
954,6,2.0,3.0,,,,
955,6,2.0,5.0,,,,
956,5,0.0,1.0,,,,
957,0,2.0,6.0,,,,
959,5,4.0,6.0,,,,
960,2,1.0,6.0,,,,
961,6,0.0,2.0,,,,
963,0,2.0,6.0,,,,
964,6,,,,,,
965,2,6.0,0.0,,,,
966,3,6.0,2.0,,,,
967,6,2.0,5.0,,,,
968,4,0.0,1.0,,,,
969,6,2.0,,,,,
970,0,2.0,6.0,,,,
971,6,,,,,,
972,6,1.0,4.0,,,,
973,6,0.0,2.0,,,,
974,2,,,,,,
975,6,0.0,,,,,
976,0,2.0,6.0,,,,
977,1,4.0,5.0,,,,
978,4,1.0,3.0,,,,
979,4,3.0,,,,,
980,2,0.0,6.0,,,,
981,6,0.0,2.0,,,,
982,5,4.0,6.0,,,,
983,1,0.0,6.0,,,,
984,2,,,,,,
985,1,6.0,2.0,,,,
986,2,6.0,0.0,,,,
987,6,2.0,,,,,
988,0,6.0,2.0,,,,
989,2,1.0,6.0,,,,
990,6,0.0,2.0,,,,
991,3,,,,,,
992,6,,,,,,
993,6,,,,,,
994,6,0.0,2.0,,,,
995,1,3.0,5.0,,,,
996,1,,,,,,
997,6,,,,,,
998,6,2.0,,,,,
999,2,5.0,,,,,
1000,6,,,,,,
1001,6,2.0,0.0,,,,
1002,2,0.0,,,,,
1003,6,0.0,1.0,,,,
1004,1,5.0,,,,,
1005,0,6.0,4.0,,,,
1006,2,0.0,6.0,,,,
1007,2,0.0,,,,,
1009,6,2.0,,,,,
1010,4,3.0,6.0,,,,
1012,0,,,,,,
1013,4,,,,,,
1014,6,2.0,0.0,,,,
1015,0,4.0,1.0,,,,
1016,6,,,,,,
1017,6,2.0,,,,,
1018,6,,,,,,
1019,3,,,,,,
1020,6,2.0,1.0,,,,
1021,2,6.0,5.0,,,,
1022,0,2.0,6.0,,,,
1023,6,,,,,,
1024,0,3.0,6.0,,,,
1025,0,6.0,2.0,,,,
1026,6,4.0,1.0,,,,
1027,1,2.0,,,,,
1028,1,4.0,0.0,,,,
1030,6,0.0,5.0,,,,
1031,0,,,,,,
1032,2,4.0,3.0,,,,
1034,1,4.0,5.0,,,,
1035,4,6.0,,,,,
1036,0,6.0,,,,,
1037,6,1.0,2.0,,,,
1038,6,2.0,4.0,,,,
1039,6,,,,,,
1040,6,2.0,0.0,,,,
1041,6,0.0,2.0,,,,
1042,3,0.0,1.0,,,,
1043,0,6.0,2.0,,,,
1044,2,,,,,,
1046,1,0.0,4.0,,,,
1048,6,,,,,,
1049,6,2.0,3.0,,,,
1050,4,0.0,5.0,,,,
1051,0,,,,,,
1052,6,2.0,0.0,,,,
1053,4,3.0,0.0,,,,
1056,6,2.0,1.0,,,,
