,0,1,2
1,Write-In cells: 687,,
2,Overvote cells: 130,,
3,LARRY E. REID: 0,,
4,SHERYL WALTON: 1,,
5,BEVERLY WILLIAMS: 2,,
6,0,1.0,2.0
7,0,1.0,2.0
8,0,2.0,
9,0,,
10,1,,
11,1,2.0,
12,0,2.0,1.0
13,0,2.0,
14,0,,
15,1,0.0,
16,2,0.0,1.0
17,0,1.0,2.0
18,2,,
19,0,,
20,0,2.0,1.0
21,0,2.0,1.0
22,0,2.0,
23,0,1.0,2.0
24,0,,
25,1,,
26,0,1.0,2.0
27,1,2.0,0.0
28,0,,
29,1,0.0,
30,0,,
31,2,1.0,0.0
32,1,2.0,0.0
33,1,2.0,0.0
34,1,2.0,0.0
35,0,,
36,0,2.0,
37,0,2.0,1.0
38,1,,
39,0,1.0,
40,0,,
41,0,2.0,
42,1,0.0,2.0
43,0,,
44,2,1.0,0.0
45,1,2.0,0.0
46,1,0.0,
47,2,0.0,1.0
48,1,2.0,0.0
49,2,0.0,1.0
50,0,2.0,1.0
51,0,2.0,1.0
52,0,2.0,1.0
53,1,2.0,0.0
54,1,0.0,2.0
55,1,2.0,0.0
56,0,2.0,1.0
57,1,2.0,
59,0,1.0,2.0
60,0,,
61,0,,
62,0,,
63,0,2.0,1.0
64,0,,
65,0,2.0,1.0
66,0,2.0,1.0
67,0,,
68,0,1.0,
69,0,,
70,2,1.0,
71,1,,
72,0,,
73,2,1.0,0.0
74,0,1.0,2.0
75,0,1.0,2.0
76,0,2.0,1.0
77,0,1.0,2.0
78,0,,
79,1,,
80,0,1.0,2.0
81,1,2.0,0.0
82,0,1.0,2.0
83,0,1.0,2.0
84,0,1.0,
85,0,,
87,1,2.0,0.0
88,1,2.0,
89,0,,
90,0,1.0,2.0
91,0,,
92,0,,
93,1,2.0,
94,0,1.0,2.0
95,0,2.0,1.0
96,1,2.0,0.0
97,0,1.0,2.0
98,1,0.0,2.0
99,1,,
100,0,2.0,1.0
101,1,2.0,0.0
102,0,,
103,0,2.0,1.0
104,0,1.0,2.0
105,1,0.0,2.0
106,0,1.0,2.0
107,0,1.0,2.0
108,0,,
109,0,,
110,0,,
111,1,2.0,0.0
112,0,1.0,2.0
113,0,,
114,1,,
115,0,,
116,0,,
117,1,,
118,0,1.0,2.0
119,1,0.0,2.0
120,1,,
121,0,1.0,2.0
122,0,1.0,2.0
123,0,1.0,2.0
124,0,1.0,2.0
125,0,,
126,0,,
127,1,,
128,1,,
129,0,1.0,2.0
130,0,1.0,2.0
131,0,1.0,
132,1,,
133,0,,
134,0,1.0,2.0
135,0,,
136,1,0.0,
137,0,2.0,1.0
138,0,,
139,1,,
140,2,1.0,0.0
141,2,0.0,1.0
142,0,,
143,0,1.0,2.0
144,0,2.0,1.0
145,1,0.0,2.0
146,1,2.0,0.0
147,1,2.0,
148,0,1.0,2.0
149,0,,
150,0,,
151,1,,
152,1,0.0,2.0
153,0,2.0,1.0
154,0,,
155,0,,
157,0,2.0,1.0
158,1,,
159,0,2.0,1.0
160,0,,
161,0,1.0,2.0
162,1,2.0,
163,1,2.0,0.0
165,2,,
166,0,2.0,
168,0,1.0,2.0
169,0,,
170,2,1.0,0.0
171,0,,
172,2,1.0,0.0
173,1,2.0,0.0
174,1,,
175,2,1.0,
176,2,,
177,2,0.0,
178,0,,
179,1,2.0,
180,2,1.0,
181,0,2.0,
182,0,,
183,2,,
184,1,,
185,0,,
186,0,2.0,
187,1,2.0,
188,0,,
189,0,,
190,0,,
191,0,,
192,0,2.0,
193,0,,
194,0,1.0,2.0
196,0,2.0,1.0
197,0,2.0,1.0
198,0,1.0,2.0
199,0,2.0,1.0
200,1,,
201,1,2.0,
202,0,2.0,1.0
203,0,2.0,1.0
204,0,,
205,2,1.0,0.0
206,2,0.0,
207,2,0.0,1.0
208,0,,
209,0,2.0,1.0
210,0,2.0,1.0
211,0,2.0,1.0
212,1,,
214,1,,
215,0,2.0,1.0
216,0,,
218,0,1.0,2.0
219,2,1.0,
220,0,2.0,
221,0,,
222,1,,
224,1,0.0,
225,0,,
226,0,,
227,0,1.0,2.0
228,1,2.0,0.0
229,0,1.0,2.0
230,0,,
231,0,,
232,1,0.0,2.0
233,0,,
234,0,2.0,1.0
235,0,2.0,1.0
236,0,2.0,
237,0,1.0,2.0
238,0,1.0,2.0
239,0,2.0,1.0
240,0,1.0,2.0
241,1,0.0,2.0
242,0,,
243,2,1.0,0.0
244,0,2.0,
245,0,2.0,1.0
246,0,2.0,1.0
247,1,0.0,
248,0,,
249,2,,
