,0,1,2
1,Write-In cells: 0,,
2,Overvote cells: 166,,
3,NIKKI FORTUNATO BAS: 0,,
4,ABEL GUILLÉN: 1,,
5,KENZIE DONTE SMITH: 2,,
6,0,1.0,2.0
8,1,0.0,2.0
9,1,0.0,
10,1,2.0,
11,0,1.0,2.0
13,1,0.0,2.0
14,1,0.0,2.0
17,1,0.0,2.0
18,1,0.0,2.0
19,1,2.0,0.0
21,1,0.0,2.0
22,0,1.0,2.0
23,2,,
24,1,,
25,1,0.0,2.0
26,1,0.0,2.0
27,1,,
28,1,0.0,2.0
31,1,2.0,0.0
32,1,,
33,1,2.0,
34,1,0.0,2.0
35,2,,
36,0,1.0,
37,0,,
38,0,,
39,0,1.0,2.0
40,2,0.0,1.0
41,0,2.0,
42,1,2.0,0.0
43,2,1.0,
44,0,1.0,2.0
45,0,1.0,2.0
46,0,,
48,2,1.0,0.0
49,0,1.0,2.0
50,1,0.0,
52,1,,
53,1,2.0,0.0
54,1,,
55,0,1.0,2.0
56,0,1.0,
57,0,1.0,2.0
58,0,1.0,
59,0,,
60,2,1.0,0.0
61,2,,
62,2,,
63,0,,
64,0,2.0,1.0
65,2,0.0,1.0
66,0,,
67,1,,
69,1,,
71,1,0.0,2.0
73,2,0.0,1.0
74,0,2.0,1.0
75,1,,
76,1,,
77,1,0.0,2.0
78,1,2.0,0.0
79,1,,
80,1,,
82,0,2.0,
83,0,2.0,
84,0,2.0,
85,2,,
86,1,0.0,
87,1,0.0,2.0
88,2,,
89,1,,
90,1,0.0,2.0
91,0,2.0,1.0
92,0,2.0,1.0
93,0,1.0,2.0
94,1,0.0,2.0
95,2,,
96,2,,
97,1,0.0,2.0
98,1,0.0,2.0
99,0,2.0,1.0
100,1,0.0,
101,0,,
102,0,2.0,1.0
103,1,,
104,1,0.0,2.0
106,0,,
107,0,,
108,1,,
109,0,,
111,1,0.0,2.0
112,1,0.0,2.0
113,2,0.0,1.0
114,0,,
117,0,1.0,2.0
118,1,,
119,2,1.0,0.0
120,1,0.0,2.0
121,0,2.0,1.0
122,0,2.0,1.0
123,0,1.0,2.0
124,0,2.0,
125,1,,
126,0,1.0,2.0
127,1,0.0,2.0
128,0,2.0,1.0
129,0,1.0,2.0
130,1,,
131,0,,
133,1,0.0,2.0
134,0,1.0,2.0
135,1,2.0,
136,1,0.0,2.0
137,0,1.0,
138,0,1.0,
139,0,,
140,1,,
141,0,1.0,
143,1,0.0,2.0
144,2,1.0,
145,0,1.0,2.0
146,1,0.0,2.0
147,1,2.0,0.0
148,0,2.0,1.0
149,1,0.0,
150,0,,
152,0,2.0,
153,0,1.0,
154,0,,
155,0,,
156,1,0.0,2.0
157,0,,
158,1,,
159,1,0.0,
160,0,,
161,1,2.0,0.0
162,1,0.0,
163,1,0.0,2.0
164,0,1.0,
165,1,0.0,2.0
166,0,,
167,0,1.0,
168,1,,
169,0,,
170,1,,
171,0,2.0,
172,0,2.0,
173,0,2.0,1.0
174,1,0.0,
175,1,0.0,
176,1,,
177,1,,
178,0,1.0,
