,0,1,2
1,Write-In cells: 593,,
2,Overvote cells: 78,,
3,DESLEY BROOKS: 0,,
4,NANCY SIDEBOTHAM: 1,,
5,JOSE DORADO: 2,,
6,0,1.0,
7,2,1.0,
8,0,1.0,2.0
9,0,1.0,2.0
10,2,1.0,0.0
11,0,2.0,1.0
12,0,2.0,1.0
14,0,,
15,0,1.0,2.0
16,1,2.0,
17,0,2.0,1.0
18,0,2.0,1.0
19,0,1.0,2.0
20,0,,
21,1,2.0,
22,0,2.0,1.0
23,0,1.0,2.0
24,2,1.0,0.0
25,2,1.0,0.0
26,0,1.0,2.0
27,0,2.0,
28,0,1.0,2.0
29,0,,
30,1,,
31,0,,
32,0,,
33,2,0.0,1.0
34,2,1.0,0.0
35,1,0.0,
36,0,1.0,2.0
37,0,,
38,0,,
39,0,1.0,
40,0,1.0,2.0
41,0,,
42,0,,
43,0,1.0,2.0
44,1,2.0,0.0
45,0,1.0,
46,0,1.0,2.0
47,0,1.0,
48,2,1.0,
49,1,0.0,
50,2,1.0,0.0
51,0,1.0,2.0
52,0,,
54,0,2.0,1.0
55,2,,
56,0,1.0,2.0
57,0,,
58,2,1.0,
59,0,1.0,2.0
60,0,1.0,2.0
61,0,1.0,2.0
62,0,,
63,0,2.0,1.0
64,0,2.0,1.0
65,0,1.0,2.0
66,0,2.0,
67,0,1.0,2.0
68,0,1.0,2.0
69,0,1.0,2.0
70,0,1.0,2.0
71,0,1.0,2.0
72,0,2.0,1.0
73,0,1.0,2.0
74,0,2.0,1.0
75,0,1.0,2.0
76,0,,
77,0,1.0,2.0
78,0,2.0,1.0
79,0,2.0,1.0
80,2,1.0,0.0
81,0,2.0,1.0
82,0,1.0,2.0
83,0,,
84,0,,
85,0,2.0,1.0
86,0,,
87,0,2.0,1.0
88,0,1.0,2.0
89,0,1.0,2.0
90,0,1.0,2.0
91,0,2.0,1.0
92,2,0.0,1.0
93,1,2.0,0.0
94,2,1.0,0.0
95,2,0.0,1.0
96,2,1.0,0.0
97,2,1.0,0.0
98,2,1.0,
99,0,2.0,
100,1,0.0,2.0
101,1,2.0,0.0
102,2,1.0,0.0
103,0,2.0,1.0
104,0,1.0,2.0
105,0,2.0,1.0
106,0,2.0,1.0
107,2,1.0,0.0
108,2,0.0,1.0
109,2,0.0,1.0
110,0,1.0,2.0
111,2,1.0,
112,1,,
113,2,1.0,
114,0,2.0,1.0
115,0,1.0,2.0
116,2,,
117,1,,
118,2,1.0,
119,2,,
121,2,,
122,0,1.0,2.0
123,0,,
124,2,1.0,
125,1,2.0,0.0
126,2,,
127,0,2.0,
128,0,,
129,1,,
130,1,0.0,
131,0,1.0,2.0
132,2,,
133,2,1.0,0.0
134,2,0.0,1.0
135,0,,
136,0,2.0,1.0
137,0,2.0,
138,0,2.0,1.0
139,0,2.0,
141,0,2.0,1.0
142,0,2.0,
143,0,2.0,1.0
144,0,1.0,2.0
145,2,,
146,2,1.0,
147,2,1.0,
148,2,1.0,
149,0,1.0,2.0
150,0,2.0,1.0
151,2,,
152,2,1.0,
153,0,1.0,2.0
154,2,0.0,1.0
155,0,,
156,2,,
157,0,1.0,2.0
158,2,,
159,0,,
160,2,1.0,
161,0,2.0,1.0
162,2,1.0,0.0
163,0,1.0,2.0
164,1,0.0,2.0
165,1,2.0,0.0
166,0,1.0,2.0
167,2,1.0,0.0
168,2,1.0,0.0
169,0,2.0,
170,0,,
171,2,,
172,0,2.0,
173,2,0.0,1.0
174,2,1.0,0.0
175,2,0.0,
176,0,1.0,2.0
177,2,1.0,
179,0,2.0,1.0
181,1,2.0,
182,1,2.0,0.0
183,0,1.0,2.0
184,0,1.0,
185,0,,
186,0,1.0,2.0
187,0,1.0,
188,0,1.0,2.0
189,0,1.0,2.0
190,2,1.0,0.0
191,0,2.0,1.0
192,0,,
193,0,1.0,2.0
194,0,,
195,2,0.0,1.0
196,0,2.0,
197,2,0.0,
198,2,0.0,1.0
199,2,1.0,0.0
200,0,2.0,1.0
201,0,2.0,1.0
202,0,1.0,2.0
203,0,1.0,2.0
204,0,1.0,2.0
205,0,1.0,2.0
206,2,0.0,1.0
207,0,2.0,
208,2,,
209,0,2.0,1.0
210,0,1.0,2.0
211,2,,
212,0,1.0,2.0
213,0,1.0,2.0
214,0,,
215,0,2.0,1.0
216,1,2.0,0.0
217,0,1.0,2.0
218,2,1.0,0.0
219,1,2.0,0.0
220,0,2.0,
221,2,1.0,0.0
222,0,2.0,1.0
223,0,1.0,2.0
224,0,,
225,0,,
226,0,2.0,1.0
227,0,,
228,1,2.0,
229,0,1.0,2.0
230,1,0.0,2.0
231,0,1.0,2.0
